Yang,M200c,R200c,M200m,R200m,fo_quenching,fo_quenching_err,fi_quenching,fi_quenching_err,fn_quenching,fn_quenching_err,ff_quenching,ff_quenching_err,qf1_quenching,qf1_quenching_err,qf2_quenching,qf2_quenching_err,qf3_quenching,qf3_quenching_err,qf4_quenching,qf4_quenching_err,fo_sf,fo_sf_err,fi_sf,fi_sf_err,fn_sf,fn_sf_err,ff_sf,ff_sf_err,qf1_sf,qf1_sf_err,qf2_sf,qf2_sf_err,qf3_sf,qf3_sf_err,qf4_sf,qf4_sf_err,fo_bt,fo_bt_err,fi_bt,fi_bt_err,fn_bt,fn_bt_err,ff_bt,ff_bt_err,qf1_bt,qf1_bt_err,qf2_bt,qf2_bt_err,qf3_bt,qf3_bt_err,qf4_bt,qf4_bt_err
60,14.395092964172363,1283.3548583984375,14.538256645202637,1990.5576171875,0.9619072988811935,0.22421192711099877,0.6481867444768655,0.21102705841400185,0.5496659242761692,0.19478713120958346,0.376139188069594,0.20708650464462294,0.8917246564170418,1.0,0.9154123501367749,0.7692538585557904,0.21877274119739187,0.644694951573899,0.4360709171096636,0.49553908511656264,0.03809270111880662,0.03245575173991232,0.3518132555231347,0.14079891375982376,0.4503340757238307,0.1705663044900552,0.623860811930406,0.2897107390191414,-0.4839971768591531,0.24646429699205372,-0.7499853208981192,0.3923520465133432,-0.17923763480596644,0.4062017401674153,-0.7232629968801244,1.0,0.7820990942994142,0.19268578444089007,0.7774072530220927,0.2399952430400086,0.8449888641425389,0.2635203654343465,0.772162386081193,0.3367072147921662,0.021078140869464836,1.0,-0.4057113025799284,1.0,-0.43597907173966033,1.0,0.023020197809694103,1.0
61,14.438557624816895,1326.8824462890625,14.52061939239502,1963.79541015625,0.8981788079470199,0.2656449031663292,0.5415676959619953,0.18179879053610143,0.3512841756420878,0.1402277560882187,0.2123817712811694,0.1487950162208886,0.7778926328792506,0.7669463158556655,0.8430419172312299,0.4976143799495049,0.29332338317513196,0.35955951812714615,0.4179511248949787,0.30854923247000415,0.10182119205298013,0.06814376158332522,0.4584323040380048,0.16269119740539226,0.6487158243579122,0.21049001754086302,0.7876182287188307,0.34794082422577455,-0.658479290112699,0.38106038335009185,-1.5568439179057856,1.0,-0.5416797382691705,0.8239438977890046,-1.549972592727938,1.0,0.9031456953642386,0.26672667565523484,0.7600950118764844,0.23013639940605637,0.7800331400165699,0.23982912766556164,0.6440240756663801,0.30172775108431654,0.5962805717657869,1.0,0.559686833539119,1.0,-0.09064150909635825,1.0,0.3260640067931192,1.0
62,14.413894653320312,1302.044921875,14.55426025390625,2015.1942138671875,0.9174311926605505,0.2281668477886609,0.5930783242258653,0.18552541189051563,0.40493942218080153,0.16282044947966642,0.35299073294018535,0.20058740523494456,0.7970891887674226,0.8089103100921297,0.8612430222784192,0.5267091070705071,0.3161676458799584,0.4237403595262762,0.3710728787188829,0.43768701037195423,0.08256880733944955,0.051432968668098794,0.4069216757741348,0.1444172869487871,0.5950605778191984,0.2103072804015385,0.6470092670598148,0.29962489034159495,-0.546897189099024,0.2907747700612581,-1.2656010810696674,0.8472899773493715,-0.4646099928523664,0.6746447606324336,-0.6801526750742296,1.0,0.8801420538620894,0.22129806432436522,0.7333333333333333,0.21518925081072998,0.47064305684995345,0.17959100874938852,0.4439764111204718,0.23239918666576861,0.5505327019828354,1.0,0.7735782109049683,0.5989520121583947,0.4962441314553989,0.5556025039811985,0.5204040404040403,0.609743753766067
63,14.154207229614258,1066.715087890625,14.295053482055664,1651.635498046875,0.893137768465165,0.29760989120286835,0.6900504355800092,0.23123970381589504,0.7267320844484093,0.19316845442867334,0.7796167247386758,0.2458203655100778,0.6552270310984095,1.0,0.6089470243181172,1.0,-0.1342332808970942,1.0,-0.4064114622693644,1.0,0.106862231534835,0.07871469959953306,0.3099495644199909,0.13644101544103576,0.2732679155515908,0.10171634970531011,0.220383275261324,0.10823094774176033,-0.2943079554966944,0.23557198829565712,-0.22897803410325276,0.17985773082967443,0.0504747893389646,0.23428270373664895,0.11488502788173136,0.22395449663809225,0.7349397590361445,0.2584431901681595,0.8138468592388813,0.2601619688525768,0.7683615819209041,0.2010040996798026,0.796602787456446,0.24966691375584435,-0.42388272301026875,1.0,-0.1442844548927427,1.0,0.19636327037273116,1.0,0.08478027582970363,1.0
64,14.423842430114746,1311.9498291015625,14.53754997253418,1989.4569091796875,0.8692660550458717,0.23073827831376378,0.6357124584292658,0.16309888773730513,0.47737355811889975,0.12507841771605255,0.4572431397574984,0.1458109368076103,0.6411243041954442,0.8270660876237527,0.7498520272269906,0.5332944957708554,0.30296764117110797,0.399907194727411,0.32882001453105175,0.41264551923621295,0.13073394495412846,0.06959564827803434,0.3642875415707342,0.11275667691873104,0.5226264418811003,0.1328618855922857,0.5427568602425017,0.163456387735719,-0.3673887360862421,0.21838449137655364,-0.8209346543433035,0.388483217626238,-0.3316876220256183,0.3765297764108601,-0.3903160116659592,0.4561520995038633,0.856159895150721,0.2281880306688172,0.7613200306983883,0.1852123420586308,0.6419698314108252,0.15291424200040085,0.675494575622208,0.19003471375773187,0.397351586435336,1.0,0.5982458533701674,0.8086438506431589,0.333352353400455,0.6857789338932393,0.26448080256514145,0.8322803236888365
65,14.067898750305176,998.3448486328125,14.186601638793945,1519.683349609375,0.8163265306122449,0.3124280483846202,0.6072270227808327,0.15985982044473243,0.6407211028632026,0.14931761393917112,0.6496329757199324,0.17394157935867818,0.5323673469387755,0.9194168404866929,0.48877189600751747,0.9849823628844117,-0.09322584863540376,0.6100858739944202,-0.12103294545551253,0.6769454475515895,0.18367346938775508,0.11963554065007516,0.3927729772191674,0.11968400817458952,0.3592788971367974,0.10177222807619896,0.3503670242800679,0.11557482149815078,-0.34435145338860007,0.28682978171344287,-0.2740746745570124,0.24897754540099462,0.05227559999615175,0.24534018432442165,0.06527678631477202,0.25637468178417827,0.7840684660961159,0.30346167376932076,0.8112071222833205,0.19614403291281435,0.7563096500530222,0.1678454260033344,0.7419536984754377,0.19102157423528687,-0.14374830510254422,1.0,0.113910198122878,1.0,0.22527552790762082,1.0,0.26837595965811917,1.0
66,14.377473831176758,1266.156982421875,14.510690689086914,1948.91845703125,0.896176562014299,0.2298320761393061,0.6999372253609543,0.1932515979281323,0.5427499329938354,0.1498080061424947,0.49166666666666675,0.17059684310409992,0.6539942746627159,1.0,0.772939479997274,0.6512417608339286,0.34376658137263794,0.5464876195860968,0.40971257448056564,0.5254148481774388,0.10382343798570096,0.059685923599611314,0.3000627746390458,0.1106535412357095,0.4572500670061646,0.13363840874965482,0.5083333333333334,0.17443059987740436,-0.28036705227693126,0.1850101371078318,-0.6511776557409135,0.3137315545043489,-0.28961273472677546,0.3275316422234136,-0.42360113632736474,0.4462069952310846,0.8486167236555798,0.22082777366487816,0.803201506591337,0.21321192660827143,0.7630662020905922,0.189890303113911,0.7702380952380953,0.23260982688242415,0.23077014603935803,1.0,0.36107352484046235,1.0,0.16939459399579074,1.0,0.14346769708146678,1.0
67,14.328295707702637,1219.18359375,14.41934585571289,1816.98291015625,0.9082608695652175,0.2745113126205774,0.6540049545829895,0.21133520091335278,0.6089154411764707,0.21218547145399325,0.5408805031446542,0.25597146930536524,0.7348542077409983,1.0,0.7654237980892046,0.9795539166638116,0.11529351489140412,0.7683056528105204,0.2463943531328125,0.7359268049840229,0.0917391304347826,0.0659891804845627,0.3459950454170107,0.138665869612926,0.39108455882352944,0.15811848074055612,0.45911949685534603,0.22949049973830082,-0.38876756697408865,0.24885785884332026,-0.4916042657916326,0.3089825016482557,-0.07404889145100738,0.34591699588797453,-0.2091486951011084,0.5036101093945236,0.8639130434782608,0.26459638781606026,0.750206440957886,0.23283483303643218,0.6865808823529413,0.2306853323310343,0.5558176100628931,0.26073654786229344,0.4552022996766078,1.0,0.5657988014790255,1.0,0.20300471484510219,1.0,0.43763290778483366,0.8278519758676067
68,14.447072982788086,1335.6231689453125,14.530789375305176,1979.1744384765625,0.8718274111675126,0.2275385830917024,0.6768848384424192,0.17704951529662533,0.5948888888888889,0.14520343192499427,0.6333333333333334,0.1885415535061124,0.6033222699466352,0.951543006554112,0.6836112727667618,0.7099165338009227,0.2024036055901735,0.5698575615250898,0.11877683211568854,0.7080199395047452,0.12817258883248728,0.06773173445722035,0.32311516155758074,0.10865837694367325,0.40511111111111114,0.11246985745202717,0.36666666666666675,0.13122618548496204,-0.28799961478480757,0.19472831307536873,-0.46552982826066774,0.23759908366985624,-0.1378340578972308,0.26416861830583926,-0.06876553438276739,0.26938704339487546,0.758248730964467,0.2056614482922917,0.692350179508423,0.1798845029529377,0.6217777777777778,0.1496949009673081,0.531958762886598,0.16734626162148492,0.21419986967893637,0.8969102293761948,0.36082214414812075,0.6875415807746796,0.18658978130899162,0.6231375486201187,0.3426865068792297,0.5390407932023243
69,14.375055313110352,1263.7620849609375,14.537057876586914,1988.7255859375,0.8780959752321981,0.25262924292581285,0.7545495905368518,0.17353931144382426,0.6771787046456426,0.13876787155539053,0.7193023803912325,0.17072430712207967,0.5033456043751089,1.0,0.6223792342014203,0.9320759795859318,0.23967094799703356,0.6959711936470845,0.12557003580844878,0.8706215234017108,0.12190402476780184,0.07275126650552807,0.24545040946314833,0.08339043538992495,0.3228212953543574,0.08509014880893537,0.2806976196087673,0.09204625739685623,-0.16373527498364282,0.1477755754461668,-0.2966975618226101,0.1694715863256428,-0.11425475337665274,0.17652036109949726,-0.049001937302706876,0.17278581193269602,0.7782507739938079,0.2314248651949947,0.778434940855323,0.17746033797145852,0.7544930484910138,0.14981353744049516,0.7662031581428235,0.1785894400047992,-0.0008312089560785208,1.0,0.09677007252450243,1.0,0.097520221798823,0.9478383903355908,0.05231799803340296,1.0
70,14.270139694213867,1165.9912109375,14.384363174438477,1768.8499755859375,0.9411098527746318,0.3216250411582481,0.7457114026236125,0.25628298760038953,0.6658972879399885,0.2530046108403933,0.6054766734279919,0.3139873992789626,0.7684121591256353,1.0,0.8237363987192347,1.0,0.23889095120331671,1.0,0.355453580943141,1.0,0.05889014722536807,0.05942254198761587,0.2542885973763875,0.12685579710882056,0.3341027120600115,0.16037450222800043,0.39452332657200817,0.23621677236647406,-0.26202958606178656,0.19306846641678369,-0.4132958187681431,0.2754537859144672,-0.11985949804741806,0.308429347400356,-0.23161045726445897,0.4519568956054054,0.7746319365798414,0.27900146363896,0.6059535822401614,0.22158192571310234,0.5851125216387768,0.231339847524019,0.5192697768762677,0.2828625676528544,0.428067219335782,0.9356682076607568,0.4567971433836788,0.9099522259047254,0.050233043146313605,0.7726169348450099,0.18031694533501927,0.7549358750062485
71,14.362287521362305,1251.46923828125,14.501127243041992,1934.6171875,0.8651354534746761,0.2179783676259547,0.7087957824639288,0.1296278301368701,0.7574935400516796,0.07571906222713122,0.7631315299842565,0.0981254549759935,0.5368729626705412,0.9030954862220014,0.44387235476504705,0.9615824032610095,-0.20081014583334617,0.6222123524757149,-0.22939206521119598,0.6929160255072438,0.1348645465253239,0.06713315058394656,0.291204217536071,0.07222522452489141,0.24250645994832043,0.03602299954996239,0.23686847001574352,0.04578835188509504,-0.22057082572821787,0.1409229572206253,-0.14210274772198417,0.1008050218877472,0.06428801700992487,0.10659290574865882,0.0712010254922221,0.11214125970522709,0.7738515901060071,0.20104979389959796,0.7153163152053273,0.13047093715314892,0.8031438415159347,0.07897338338009362,0.8306855588950908,0.10431934148358875,0.2056151371754872,0.8471536248072234,-0.1488002795315068,1.0,-0.44615076808844956,0.7951370591404353,-0.6813904527982895,1.0
72,14.399566650390625,1287.7803955078125,14.493532180786133,1923.371337890625,0.8768887787961356,0.20191200656170666,0.656030503712623,0.14765587564353774,0.6808851828094933,0.11061328247991366,0.7237713757510399,0.13863877915865291,0.6420868055665948,0.7777015517194118,0.6142102636043726,0.7522081854021672,-0.07788632102918765,0.5787689345247463,-0.2452348022316589,0.7434965654166203,0.12311122120386425,0.058523567031067765,0.3439694962873771,0.09631839053069952,0.31911481719050677,0.06708355902137636,0.2762286242489601,0.07369580480389448,-0.33665854534755113,0.17876641624458436,-0.28786585599922343,0.1337877066797839,0.03650348065192732,0.17242681774387345,0.09359429553030327,0.1678344648758519,0.8176864007926679,0.19187725009963047,0.7348986554284568,0.1599577669949258,0.7071840923669019,0.1136076910727672,0.7404097981820984,0.14089838977276198,0.31228715756991965,0.960961263555648,0.37737809164462016,0.7754769352835541,0.09464842018173934,0.6710402669529638,-0.021230164756016474,0.8212362192861994
73,14.25579833984375,1153.2120361328125,14.406044960021973,1798.4835205078125,0.8243569131832799,0.24585970024011689,0.7154115586690019,0.23180034651829934,0.5733836715431807,0.20633575267716855,0.4331983805668016,0.28945923270360385,0.38281721493940163,1.0,0.5882879414108075,0.8043656571978999,0.33291713807479534,0.7450337540783892,0.49790467850888187,0.7019319255361393,0.17564308681672028,0.09110202827093304,0.2845884413309983,0.1265151560771404,0.4266163284568193,0.16947546487335494,0.5668016194331984,0.3461891078144688,-0.15228346983513527,0.21957803953646066,-0.4377055959138847,0.35964410924200735,-0.24770131096264583,0.37604148193676556,-0.6514640653387236,0.9974811734344939,0.7331189710610934,0.2259832335032463,0.7228546409807356,0.23350798918180699,0.8140632373761207,0.263991408164315,0.8137651821862348,0.4463041708320618,0.03703590822043781,1.0,-0.43533223431863693,1.0,-0.4905355729995458,1.0,-0.4881500799512677,1.0
74,14.384655952453613,1273.1199951171875,14.495923042297363,1926.8922119140625,0.8577423415862359,0.2585884561372296,0.6310737852429514,0.24849008021071706,0.5832727272727272,0.18325141725043836,0.5217741935483872,0.2530495297687661,0.6144007860556995,1.0,0.6586312734399203,0.8138191923357324,0.1147058546405905,0.7426144066782245,0.22855226593804337,0.7514053901212208,0.14225765841376417,0.08257675049379781,0.3689262147570487,0.17405718236203085,0.4167272727272727,0.14652196234798665,0.4782258064516129,0.23876794465905868,-0.3591791667530944,0.3209483058784089,-0.47056822902877093,0.3116436524265677,-0.08195318542276567,0.3906148375374985,-0.2094768063388866,0.5743466822943496,0.8338229122954259,0.25331072529834675,0.8368326334733054,0.30365908764111355,0.7338181818181817,0.21509467258861256,0.635483870967742,0.2895106421821052,-0.018445607365900923,1.0,0.37570083171095836,1.0,0.38700784433277324,1.0,0.5523727112984483,1.0
75,14.289802551269531,1183.742431640625,14.490230560302734,1918.5264892578125,0.805668016194332,0.22154293571271733,0.7449571704890852,0.18952379302713682,0.6503364737550472,0.1699714143133482,0.6243406179351922,0.19547844545242357,0.2380417666384488,1.0,0.4442314704864844,0.8272596465272315,0.27060499489372675,0.7398508589735193,0.32107956918558866,0.7437877797126056,0.19433198380566802,0.08849027423613431,0.2550428295109146,0.09404625815385818,0.349663526244953,0.11270897475876106,0.3756593820648079,0.1395410863699334,-0.08149575319261403,0.17364736070298942,-0.23884796364318867,0.22419640951818462,-0.14549498690685128,0.22712171657178917,-0.19319030203864387,0.27296077469693675,0.8006072874493927,0.22053634021409796,0.6219950262503453,0.16696441310055035,0.6664872139973084,0.17290895553912786,0.7098718914845517,0.21385593481770965,0.47251299216326925,0.7609456125952211,0.4021437230625452,0.865743575390939,-0.1334047437287876,0.7240136489643318,-0.30288987056049826,0.9614356624223522
76,14.324333190917969,1215.4906005859375,14.47936725616455,1902.6134033203125,0.9669199821189093,0.2915785768755208,0.6364715189873419,0.20298089658508214,0.39767113620324623,0.1400440282500401,0.2869147659063625,0.14887226810612395,0.9090029540768255,1.0,0.9450798062829461,0.5802416409088698,0.3964617954365126,0.4196663109228295,0.49020332544857875,0.36754043092725397,0.033080017881090745,0.03908558100490298,0.3635284810126583,0.14002731886704903,0.6023288637967538,0.18454094143017571,0.7130852340936374,0.2707838090180297,-0.5191881384689886,0.2553837000820722,-1.4314562815660952,0.8162507906366469,-0.6004971471252234,0.6457451421513113,-1.2183296038345424,1.0,0.807778274474743,0.2554969161770411,0.7318037974683544,0.22390207994772307,0.6503175723359209,0.19460167476493742,0.6380552220888355,0.25047009871823456,0.2832794658881274,1.0,0.4502962965301936,0.9520273403694038,0.23302922505077356,0.8581995143149281,0.2590134769192016,0.9453485958668087
77,14.307107925415039,1199.556396484375,14.487869262695312,1915.0509033203125,0.8326656394453006,0.21685507109718558,0.5792870313460357,0.1676751306737415,0.3743037504641663,0.1382086613737324,0.3066095471236229,0.1565812255844136,0.6022600370745128,0.6943644577380975,0.7325629477900264,0.44169486278180026,0.3276082940147621,0.3547424992833297,0.3932524353216438,0.34257443614983607,0.16733436055469955,0.07758590191249617,0.4207129686539644,0.135530591814774,0.6256962495358336,0.19434943842579117,0.6933904528763768,0.2680658182017603,-0.4373973425756009,0.2883542328360613,-1.2245719910974144,0.8466690615939639,-0.5476388644988825,0.6939460147996842,-0.8893313557273883,1.0,0.7439137134052388,0.19994770337273457,0.764904732636755,0.20368334833790344,0.7772001485332344,0.2264729941422422,0.7270501835985311,0.2772098325822217,-0.08928728964621382,1.0,-0.14940061633282012,1.0,-0.05518592501536516,1.0,0.13868684557950162,1.0
