Yang,M200c,R200c,M200m,R200m,fo_quenching,fo_quenching_err,fi_quenching,fi_quenching_err,fn_quenching,fn_quenching_err,ff_quenching,ff_quenching_err,qf1_quenching,qf1_quenching_err,qf2_quenching,qf2_quenching_err,qf3_quenching,qf3_quenching_err,qf4_quenching,qf4_quenching_err,fo_sf,fo_sf_err,fi_sf,fi_sf_err,fn_sf,fn_sf_err,ff_sf,ff_sf_err,qf1_sf,qf1_sf_err,qf2_sf,qf2_sf_err,qf3_sf,qf3_sf_err,qf4_sf,qf4_sf_err,fo_bt,fo_bt_err,fi_bt,fi_bt_err,fn_bt,fn_bt_err,ff_bt,ff_bt_err,qf1_bt,qf1_bt_err,qf2_bt,qf2_bt_err,qf3_bt,qf3_bt_err,qf4_bt,qf4_bt_err
63,14.154207229614258,1066.715087890625,14.295053482055664,1651.635498046875,0.845495311863025,0.17833980944625444,0.6048805158679985,0.11078867244226544,0.5628933456406814,0.08591999754221573,0.5510469501885812,0.10543185285104002,0.6089671748878925,0.55812054929331,0.6465286295779743,0.4703754713518648,0.09605703735821429,0.321303525279023,0.11990912123668596,0.3418164650816521,0.15450468813697513,0.060298274421041555,0.3951194841320016,0.08348513073248309,0.43710665435931867,0.07260302837029561,0.4489530498114189,0.0919798472614642,-0.39778896771000516,0.17888806166528334,-0.5020524197184957,0.17973519888183734,-0.07459169761462994,0.19678926024328855,-0.09769324675691288,0.22601046758533458,0.8656746840603341,0.18143937494371132,0.9012517385257304,0.14719127903408166,0.8698497944113452,0.11682667633866832,0.8656522304590974,0.14492794644456572,-0.36028031212140804,1.0,-0.032079168312701405,1.0,0.24127464088402828,1.0,0.26498026865860663,1.0
64,14.423842430114746,1311.9498291015625,14.53754997253418,1989.4569091796875,0.8428382759034699,0.13655867778373917,0.4992489175576566,0.08132606828291873,0.32605952646032815,0.05664972391641805,0.33513451368130603,0.07172364979657601,0.686148009246439,0.3363984217755499,0.766801772163816,0.22864370178320007,0.25698024958747867,0.14864088165020306,0.24683850681592548,0.16525305716508937,0.1571617240965302,0.04672765389005267,0.5007510824423433,0.08148911849632895,0.673940473539672,0.09150579899286122,0.664865486318694,0.11280978322197517,-0.6882125253804544,0.21913614336584541,-1.5849214867396886,0.5451051381850441,-0.5311588131696585,0.40427776104568214,-0.4896971131789017,0.44676784071738695,0.9133149237603554,0.14484618889711415,0.887160908367942,0.12162980328672805,0.8154828174868256,0.10482655709081039,0.8318004138882502,0.13235456896785244,0.23178151307434763,1.0,0.5302059403955219,1.0,0.38846295995224545,0.897760027338185,0.32913573546436065,1.0
65,14.067898750305176,998.3448486328125,14.186601638793945,1519.683349609375,0.7020423744989502,0.1510228434637269,0.5058412289577775,0.08370703377627325,0.41912829423689546,0.06562299258468442,0.37855626326963904,0.07443068389321898,0.3970407023786464,0.355834939513711,0.48705088826866516,0.28876837941175443,0.14928069978372463,0.18388554250299166,0.20482138311962153,0.18190728329273909,0.2979576255010498,0.08591782978052481,0.49415877104222244,0.08241321890069181,0.5808717057631045,0.08153801553498809,0.6214437367303609,0.10342520605602788,-0.3878710043968153,0.24369406891024373,-0.6750059209845396,0.3116284556146044,-0.20688876392551797,0.2795172159422826,-0.3362379071178531,0.36121657519357186,0.9255583126550867,0.18444038786997388,0.911875632416521,0.1266376591745912,0.8878511439328122,0.11016044116350482,0.8692144373673035,0.13133109796044093,0.15526557084911005,1.0,0.33622428301617585,1.0,0.2142196481194236,1.0,0.32619192967827,1.0
66,14.377473831176758,1266.156982421875,14.510690689086914,1948.91845703125,0.8239850093691442,0.13702178365139064,0.46735499544488307,0.08331717678456359,0.32282482856888417,0.06166859975903575,0.2897743920304718,0.07399523016864108,0.6695454024245107,0.318767669407914,0.7400746541565124,0.23190160951861663,0.2134309894595728,0.1543016750213635,0.25003407568208985,0.15904421122013293,0.1760149906308557,0.05085112619532798,0.5326450045551168,0.09090404737366116,0.6771751714311159,0.10057016949519947,0.7102256079695283,0.13339566616835818,-0.7630816347320282,0.26777222393824046,-1.5524214262637583,0.596456905559621,-0.44770461899326763,0.44249026832266203,-0.6128236597101987,0.6244302012551911,0.9091817613991255,0.14725441507403184,0.9110233829334953,0.13275205952924082,0.8760352658295486,0.12097921183052292,0.8737181365367713,0.15486549331557323,-0.020697814719042737,1.0,0.26738649335544523,1.0,0.28224250500015624,1.0,0.295412542812109,1.0
67,14.328295707702637,1219.18359375,14.41934585571289,1816.98291015625,0.7772144348344766,0.14351872472191882,0.4736506316192421,0.09437379065320536,0.3013517095149748,0.07209012270971232,0.22593516209476305,0.08311003332795243,0.5767344304964347,0.34232900855810205,0.6811191436382702,0.24038599933816898,0.2466175391120639,0.17187637980063614,0.32001901829676577,0.1660511424875137,0.2227855651655234,0.06373630594011959,0.526349368380758,0.10124861728430902,0.6986482904850251,0.12540724567155234,0.7740648379052367,0.18505516945849262,-0.6409023506998366,0.2873516134021407,-1.5790941623838868,0.8060670564217346,-0.5717535911164464,0.5853858848610467,-1.0964006984471955,1.0,0.9223083805547271,0.16259898459467828,0.8995789205052953,0.14766357531310362,0.8420355155049032,0.14336917986930076,0.7990024937655859,0.18932926878518805,0.22634152275399827,1.0,0.508170335290244,1.0,0.3642806494404016,1.0,0.5003864407273382,1.0
68,14.447072982788086,1335.6231689453125,14.530789375305176,1979.1744384765625,0.8552589599064127,0.12990260629045533,0.45042678923177937,0.07828184214699938,0.38413760152890586,0.06024200339863001,0.41309719934102135,0.07752786097697094,0.7366301026731977,0.29524533129920927,0.7649782801273248,0.24425004095066447,0.10763636141358747,0.16073535837779046,0.06360438193316523,0.1879113253344427,0.14474104009358715,0.041977467954107256,0.5495732107682206,0.08937578151410885,0.6158623984710943,0.08241578427022662,0.5869028006589786,0.09792733013625086,-0.8987746296464532,0.2825994436501811,-1.2264390585623417,0.3566641131271852,-0.17256625604740614,0.31864541610109176,-0.09036514880833534,0.32165858801332453,0.8921620759332128,0.13398859265028876,0.8280649094831629,0.11915959617721839,0.8357108729779538,0.10232848176496395,0.8149711696869852,0.12341036839636009,0.3727986314915342,1.0,0.3436088801402164,1.0,-0.046539680582542924,0.9564811430184605,0.07076594373983172,0.928349132072747
69,14.375055313110352,1263.7620849609375,14.537057876586914,1988.7255859375,0.7328776875978926,0.1344740134652426,0.5996648579636131,0.0874900381448428,0.5127476068619089,0.06062800074677475,0.5694889291185071,0.07888861069338078,0.33275327506015356,0.4072838154414481,0.4517783469841207,0.3079119394885887,0.17838239960592908,0.21958169072081815,0.07009327026902998,0.2739401923636577,0.2671223124021074,0.06942294100455582,0.40033514203638687,0.06688329410055814,0.4872523931380911,0.058601336039361206,0.4305110708814928,0.06548326263571391,-0.22214546653051107,0.16265429955235763,-0.42931469165348685,0.18385030245061845,-0.1695127387013089,0.17450535051432614,-0.05298773567348228,0.16447521724700898,0.8956286487256159,0.15548170084540053,0.8776731567188,0.11467433009989257,0.8756989858781158,0.08822612090249869,0.86721905027155,0.1061828986234408,0.1467829261770496,1.0,0.16033387167668572,1.0,0.015882178070956036,1.0,0.0787319752466724,1.0
70,14.270139694213867,1165.9912109375,14.384363174438477,1768.8499755859375,0.8586130850281793,0.197747018111034,0.5270773638968482,0.10738410112151434,0.4329278453591068,0.101673576516355,0.40023168259484504,0.12739646583078518,0.7010358477723998,0.5017334468437018,0.7506720902891872,0.4145656931414189,0.1660274054495993,0.26247379452251535,0.211491133527676,0.28141090266159485,0.14138691497182063,0.06288364725796025,0.47292263610315183,0.09989811703275915,0.5670721546408931,0.12168914486699735,0.5997683174051549,0.16669478296785112,-0.6290077014125283,0.2537108105351704,-0.9832706402055825,0.42011107924008756,-0.21747161691492892,0.3687688656633693,-0.31693063497526525,0.503183140089048,0.8794413134035776,0.20124936247677383,0.8571633237822349,0.1510181426398863,0.8151974670888185,0.15702960266235874,0.750072400810889,0.19497606631438508,0.15596827237409389,1.0,0.3476350962442464,1.0,0.22708485664309475,1.0,0.4284877833372623,1.0
71,14.362287521362305,1251.46923828125,14.501127243041992,1934.6171875,0.8507478632478632,0.12969885285607852,0.6224981117824774,0.06904895876547845,0.67018566263406,0.041323481745765576,0.70425969671569,0.05521500452013263,0.604632078909933,0.4046336130698945,0.5474661958478277,0.4183868184560763,-0.14458907769880142,0.24465678843867839,-0.2764641275646867,0.30337043578076067,0.14925213675213672,0.042808499005816604,0.3775018882175227,0.04954521067119866,0.32981433736593996,0.02586706979069905,0.29574030328430995,0.03119873946128457,-0.36666737961952955,0.10915836189571072,-0.2694211629418208,0.07535213160951637,0.07115573118075108,0.08344189380539978,0.11609578869060275,0.08329571375845912,0.8237179487179488,0.12668645214170526,0.8646620090634443,0.08724072480790064,0.8890600924499229,0.05061804985505975,0.9007340801137952,0.06594498684762475,-0.30253190595011403,1.0,-0.5889868233618218,1.0,-0.2199216127475643,0.9146789078214427,-0.36338827154075404,1.0
72,14.399566650390625,1287.7803955078125,14.493532180786133,1923.371337890625,0.7683787331801771,0.10558666796231894,0.5751257123700972,0.07793407257396993,0.5075345714598462,0.05283670229230938,0.5407887054827241,0.06650179577545177,0.4548475312265018,0.3199461033188515,0.5296699963154118,0.24639362516637456,0.1372505296678708,0.19176026756318862,0.07477387271902432,0.22336473747556093,0.23162126681982279,0.04837952239211725,0.4248742876299028,0.06370989184183101,0.49246542854015396,0.051785629848460434,0.4592112945172762,0.05963667133415974,-0.33601874625581063,0.14398930043094735,-0.513943633376644,0.14915490330253528,-0.13317544205084494,0.16233559164604758,-0.06349431217636689,0.16152121250976056,0.9074499507712506,0.11917130406496286,0.8799195440831378,0.10531239342783577,0.8621884919910973,0.07653889348590552,0.8758558462926597,0.093382193517419,0.2292663404540493,1.0,0.32843018289321224,1.0,0.12866162157441213,0.9473799799742997,0.03273370246703634,1.0
73,14.25579833984375,1153.2120361328125,14.406044960021973,1798.4835205078125,0.7700467457749013,0.1565436357223436,0.5054723017342987,0.11319530068530696,0.36347935311665874,0.08821217369533936,0.20678642714570858,0.0998096015705802,0.5350042979765539,0.4093834725202147,0.6387340216675743,0.2958481470448351,0.22307673649377124,0.22756673547431772,0.3765516436056458,0.19606799128622407,0.22995325422509888,0.07130969454071509,0.4945276982657013,0.1115554072409507,0.6365206468833411,0.12788846158970874,0.7932135728542914,0.23829075984316278,-0.5234202608784603,0.2862739330228487,-1.1185432932355697,0.5631775377770858,-0.39064928282753675,0.48670390152696125,-1.444417212054861,1.0,0.8378281193815176,0.16638509367142168,0.8454285233204243,0.16208036119039237,0.8806720050243366,0.16126049828005937,0.8926147704590818,0.2596924195685922,-0.049170805003449815,1.0,-0.3590430363935717,1.0,-0.2953496512792338,1.0,-0.4394109631313641,1.0
74,14.384655952453613,1273.1199951171875,14.495923042297363,1926.8922119140625,0.8469858438046762,0.15774228418038957,0.46513409961685825,0.11425955252716241,0.31336017226851415,0.06207373198779123,0.19822139012403464,0.07455509435746964,0.7139205245918373,0.39480541123307983,0.7771551401251359,0.2566802464107059,0.22103863076188485,0.19042612590543884,0.3329007611391814,0.17295452499229355,0.15301415619532366,0.05297383022413365,0.5348659003831417,0.1254071840947381,0.6866398277314858,0.10412852363020227,0.8017786098759654,0.18387026166898346,-0.8209497959886369,0.3669532737084195,-1.7029147886697782,0.6776513115386205,-0.4843433875134935,0.5445050211302238,-1.3465383797672204,1.0,0.8724351837124225,0.16119376841642818,0.8651340996168582,0.17581725297944248,0.8694878756670723,0.12336362769372115,0.8591153756143224,0.19333588254974124,0.05413587923131475,1.0,0.02258263789984572,1.0,-0.03335916929149012,1.0,0.04272094296152055,1.0
75,14.289802551269531,1183.742431640625,14.490230560302734,1918.5264892578125,0.7790542991897449,0.12946487818815675,0.5774122597303242,0.09332801936853173,0.45653012419964517,0.071621216273742,0.48059866962305997,0.08881916512409255,0.4771601734843092,0.3920930661299723,0.5934536380974681,0.28325282740674895,0.22242656109072986,0.21844087800094888,0.18639457476361224,0.2500884722610707,0.22094570081025516,0.057116876103065956,0.4225877402696758,0.0758218574765747,0.5434698758003549,0.08044222119307072,0.5194013303769403,0.09353723059091343,-0.34921676161430304,0.1706778081246521,-0.7064685502529001,0.24939174861160004,-0.2647845763575858,0.24659278771137838,-0.20144373304902544,0.25358733056031635,0.8955133631636232,0.1432758395500608,0.8273883522998948,0.12024487390253549,0.8511918537375608,0.11025205223491759,0.8797117516629712,0.13539809489839233,0.39467215435014263,1.0,0.2978433005132436,1.0,-0.15996101043880973,1.0,-0.43498346751608225,1.0
76,14.324333190917969,1215.4906005859375,14.47936725616455,1902.6134033203125,0.9027689166773,0.14804931302391744,0.48467930407686305,0.09665888991865475,0.3014096185737977,0.07362685882437403,0.2131022176905429,0.081177095172841,0.8113192734312332,0.3753397475190354,0.8608181762763488,0.2534783490748037,0.2623421254797588,0.1761150449738891,0.3451237155469822,0.16431159099151837,0.0972310833227,0.03689577725920606,0.5153206959231368,0.10069068792276151,0.6985903814262024,0.12805789192980402,0.786897782309457,0.1893214644360445,-0.8626108213899178,0.2847245753898194,-1.9951562957711808,0.9560520456976358,-0.6080419276938027,0.5990373276813622,-1.2743982175759971,1.0,0.9210156947811663,0.15025330919894225,0.833549727343547,0.14086734946051738,0.8084577114427861,0.1421456423333159,0.835839918429773,0.19777427380560214,0.5254780664622021,1.0,0.5876403805458291,1.0,0.1309998752221545,1.0,-0.013950962160348548,1.0
77,14.307107925415039,1199.556396484375,14.487869262695312,1915.0509033203125,0.7848216314473984,0.12615143869061438,0.39281408246925487,0.08121908229529239,0.17927541019711488,0.04825042403528929,0.09834638816362054,0.04336145221187444,0.6456137035791744,0.2617564221937628,0.7378190306150307,0.17018737732921563,0.2601831051795657,0.11611789224185547,0.3265862748621369,0.10331240696314362,0.2151783685526017,0.05450403166583958,0.607185917530745,0.10847056072930114,0.8207245898028851,0.12827854079726844,0.9016536118363794,0.172758947353316,-0.9979467806091835,0.4140567257400323,-3.3777427734482934,1.0,-1.1911208125941668,1.0,-2.9941892102404744,1.0,0.8954783003862758,0.1388661058223308,0.8776223776223776,0.14095352852123527,0.8831626472855413,0.1353310406980659,0.861792863359443,0.16711756790735016,0.14590839744213993,1.0,0.10540852573776688,1.0,-0.04741865109442919,1.0,0.11453470962287032,1.0
78,14.42413330078125,1312.24853515625,14.497093200683594,1928.7056884765625,0.7883966719136496,0.12590870359579515,0.46748360743846074,0.08587333073901914,0.2515735266069045,0.054796865852961105,0.09594298245614036,0.053687491875016036,0.6026350905960198,0.30224666582373755,0.717269049654247,0.19084086326914457,0.28848536029557836,0.1377376113046366,0.410970345644483,0.11465023182713507,0.21160332808635035,0.05368993810320442,0.5325163925615393,0.09366073052426971,0.7484264733930955,0.11171032830424217,0.9040570175438598,0.21722532935707567,-0.6864691282622861,0.2687870720250546,-2.1338618277810952,1.0,-0.8582384789991278,0.6935558659283819,-3.872514856958593,1.0,0.8498988081852935,0.13295633380406247,0.8431688702569063,0.12924933950386108,0.8281518214762542,0.12015896572377671,0.6831140350877194,0.1775317166358255,0.042912003117056736,1.0,0.12654767071641856,1.0,0.08738555688896692,1.0,0.5050865386653929,0.7485313974238224
79,14.35322093963623,1242.793212890625,14.475836753845215,1897.4539794921875,0.8507483370288247,0.14771546732241533,0.5115141047783535,0.10548847135065424,0.3652694610778443,0.09107650902416813,0.26918839515240545,0.1120127261557922,0.6944606498751544,0.4007086454371845,0.7648582290925823,0.294606431253573,0.23040429715080216,0.22204144962349948,0.3315843755333952,0.2165881005672548,0.14925166297117515,0.04875496843520753,0.48848589522164637,0.1022983115619878,0.6347305389221556,0.13137365844870064,0.7308116048475946,0.2155280434329582,-0.663196242452525,0.2582112369079205,-1.329097906292028,0.6129292570204639,-0.4003746802948366,0.47804596133603655,-0.9002086047905278,1.0,0.889550997782705,0.15262176405509295,0.8675877950489347,0.15270994551857678,0.8537924151696605,0.16225467046395056,0.8865222181417555,0.24782889769857555,0.1658699267328648,1.0,0.24457405991993506,1.0,0.09435474838930161,1.0,-0.16685577372734958,1.0
80,14.085824966430664,1012.1842041015625,14.199739456176758,1535.15478515625,0.8331952499309583,0.14522737607913486,0.7037983929875824,0.09359044484469815,0.5184834870339718,0.07877583743589023,0.3644256006460731,0.10019480280740468,0.4368540003834321,0.5994016314229216,0.6535845696307199,0.3593925801334837,0.38485680337755074,0.26173877550526725,0.5339623381408817,0.23156200921812353,0.1668047500690417,0.05184107814874852,0.2962016070124179,0.05295759505581391,0.4815165129660283,0.07498585849786688,0.6355743993539269,0.1448719080359848,-0.1838550048318443,0.10620218429216627,-0.6069851225105003,0.1965196486949154,-0.35741718027264463,0.1844477477167309,-0.9312539836385009,0.5623200342397056,0.8784866059099696,0.1509532125732918,0.8750913075237401,0.10948034806122502,0.8496098368408608,0.11129364273092747,0.7938623056733292,0.16956373476649483,0.027182242635954645,1.0,0.19201235281959336,1.0,0.16943575395895702,1.0,0.39405215099420676,1.0
82,14.296680450439453,1190.0015869140625,14.458688735961914,1872.685791015625,0.8806194383450825,0.1383442902485388,0.5131890121884666,0.11885634999632602,0.3278642149929279,0.11097601294606084,0.12234636871508384,0.08758553551110129,0.7547701990220173,0.41752913179428086,0.8223862434974186,0.296754966871596,0.2757252348847766,0.24617853381153507,0.4453267548169033,0.17399444569640313,0.1193805616549174,0.03929816922759714,0.4868109878115336,0.1147480177202352,0.672135785007072,0.1783074801974515,0.8776536312849162,0.3034190115768636,-0.7159748502598084,0.2854627272770864,-1.6859272774373306,1.0,-0.5652486264764696,0.7160712614291843,-3.1945585927733116,1.0,0.8939096267190569,0.13987595942417025,0.8695652173913044,0.17197230680707326,0.8967468175388966,0.21935366167490208,0.8810055865921789,0.3042690968443743,0.1866404715127693,1.0,-0.027477998762008977,1.0,-0.26325193567599525,1.0,-0.09614206981016551,1.0
83,14.23595905303955,1135.8062744140625,14.463178634643555,1879.07421875,0.855556814319701,0.1341080938004296,0.63512,0.09114811696016462,0.5750806651774634,0.08656782771221627,0.650309852029847,0.11650298152061465,0.6041350973462535,0.46932147895662546,0.6600691617371935,0.3989949289297675,0.1412958411214954,0.2972318781000906,-0.043438032549728896,0.4232563088669538,0.14444318568029907,0.043275198576998956,0.36488000000000004,0.06312003836088194,0.4249193348225366,0.07077650640713473,0.349690147970153,0.07725967223682685,-0.3470789997476083,0.12533724008864602,-0.4877161868338692,0.1562446121954222,-0.1044015882606818,0.1654050646595739,0.02335786853364457,0.15343766729116387,0.8731165741475018,0.13611686988914615,0.86352,0.11346142168806685,0.9046082568048316,0.11939161919020781,0.9267737447831037,0.15027832596046864,0.07031487505496636,1.0,-0.33013006789171323,1.0,-0.43073179531656525,1.0,-0.8638123661485357,1.0
84,14.31414794921875,1206.03466796875,14.461711883544922,1877.0133056640625,0.8332644343392587,0.14508596894253506,0.5332959484088041,0.10706832767374722,0.2366235534377127,0.06311779700046577,0.157243816254417,0.08018736843400426,0.6427381226019622,0.41354013349587715,0.7815814642806946,0.21710514201810593,0.3886318425294572,0.16595399728251758,0.44621699538654747,0.16430602526989826,0.16673556566074133,0.05177519754748594,0.4667040515911958,0.09796160996204029,0.7633764465622872,0.13537734491561923,0.8427561837455831,0.2342565194611569,-0.5624803391540304,0.23204189910703857,-2.5214771405189027,1.0,-1.2537737290349054,1.0,-2.391522548307678,1.0,0.8695053052225437,0.14966522546623856,0.8274218421421562,0.1455951073284591,0.8379850238257317,0.1448082180837752,0.8717314487632509,0.24011533634263396,0.243851618320393,1.0,0.19455165282317957,1.0,-0.06519879787047231,1.0,-0.3454440405997194,1.0
85,14.190460205078125,1096.816162109375,14.286952018737793,1641.38134765625,0.7219417475728156,0.12685601321037077,0.4904031946412469,0.09703172090868858,0.4416616883415284,0.054092507814620265,0.5126733921815888,0.06992643365726477,0.45435636663492607,0.325128082373089,0.5019896599944066,0.2517385167309108,0.08729744185910893,0.19914639973654324,-0.04569871043987876,0.2455142203497695,0.2780582524271845,0.06782565029436684,0.5095968053587531,0.09954719674246677,0.5583383116584716,0.06323247230257176,0.4873266078184111,0.06760232647001994,-0.4721391611262849,0.2636644266584672,-0.6346035135711204,0.22877018256326678,-0.11035937140653154,0.26748623266521265,0.04343934731150214,0.2347840417663427,0.9172815533980583,0.15088463960740225,0.864356563184336,0.14407749826251393,0.898763843573365,0.08855617452762996,0.885498108448928,0.10260187006407838,0.3901773020219624,1.0,0.18291597071954116,1.0,-0.33987146098305054,1.0,-0.18463926646279108,1.0
86,14.321276664733887,1212.67724609375,14.449816703796387,1859.9658203125,0.8237616654702081,0.1340706281032192,0.46577972843231386,0.09676785019394105,0.24644742184328053,0.07896813883932603,0.1621856027753686,0.07381907178064209,0.6701017465836424,0.3324575405928844,0.7661233739510359,0.22154566742541376,0.2910643702202527,0.16853128773777154,0.36236441706258576,0.14873773683699035,0.17623833452979182,0.04980198559515661,0.5342202715676863,0.1060255383956893,0.7535525781567193,0.16378305481758837,0.8378143972246312,0.21098396334877598,-0.7685648713024996,0.3063572787988529,-2.342545275211073,1.0,-0.8899760644625831,0.9882145314131391,-1.871893191884798,1.0,0.9298875329026083,0.14653117318347547,0.8857495542449597,0.15135749302750087,0.8617539585870889,0.18047023255552386,0.8297195721306735,0.20949933376934682,0.38632653348489343,1.0,0.4928428591457392,1.0,0.17357166550759404,1.0,0.3290453448782953,1.0
87,14.022405624389648,964.0822143554688,14.172140121459961,1502.9117431640625,0.8367722165474972,0.17719641198636282,0.4537181487259491,0.0926005441903725,0.41374210030926445,0.08868518093113506,0.4530841872614024,0.11501408076480764,0.7012022583730007,0.38480707451482626,0.7215768290054443,0.3551809771461761,0.06818850276946879,0.2189493543546514,0.0011591573141252393,0.2699844901280313,0.16322778345250258,0.06228063800800945,0.5462818512740509,0.10479319302827218,0.5862578996907355,0.11182331374544392,0.5469158127385976,0.13037963246064485,-0.8442555557831949,0.3319787653757348,-1.022448805480578,0.41481412201523943,-0.09662069290701432,0.3713231916528456,-0.0013992133964738915,0.369189033644181,0.896220633299285,0.1863268965013177,0.8666146645865834,0.14501759978449447,0.8437542019631571,0.14463073455680547,0.8360458107293551,0.17561959400045682,0.2219581981852833,1.0,0.33579419091805784,1.0,0.1463108954650788,1.0,0.18644753143066828,1.0
88,14.309816360473633,1202.0623779296875,14.438337326049805,1843.6041259765625,0.7353896103896101,0.13723678610074375,0.518075639599555,0.10457273032466398,0.3759535052669815,0.09692835370101509,0.4140350877192983,0.16024379592278423,0.4509296243283544,0.37114914738096416,0.5759764827721751,0.2837090097537125,0.22774286136063737,0.23120703823487232,0.17755423524474953,0.330139847250605,0.2646103896103896,0.07027407049471976,0.4819243604004449,0.09965007131563794,0.6240464947330185,0.1356718023098495,0.5859649122807018,0.20189016162018564,-0.41946378902900633,0.24880969502504036,-0.9560653115000943,0.5331116182450953,-0.37803114571746405,0.46807838767255405,-0.25128438377858664,0.557413752434626,0.8801652892561983,0.15627641214674542,0.8816740823136819,0.1518802824705823,0.8661460225208865,0.17133664620391958,0.9271929824561403,0.2799498488613509,-0.012751162948792392,1.0,0.10473552597642753,1.0,0.11600745891334058,1.0,-0.625199351354248,1.0
89,14.018279075622559,961.0654907226562,14.137107849121094,1463.1014404296875,0.6880733944954129,0.16529795713483655,0.5249423600922238,0.0915931118374472,0.3866338315217391,0.06747329518024257,0.30752014324082366,0.07745665853349497,0.3433920869788728,0.40327225169751413,0.49145123820822134,0.2960579752123687,0.225490963927181,0.18712404129955465,0.31397623299678606,0.17674726946264577,0.3119266055045872,0.09811500111712289,0.4750576399077761,0.08569548459172881,0.6133661684782606,0.09167005264264794,0.6924798567591763,0.13224008231937934,-0.310759898238217,0.2532928537802549,-0.7796512834566169,0.3934260766772634,-0.35772484789062703,0.3354633389409706,-0.7070178055982941,0.5958259357426943,0.8590919783580333,0.1938316587771185,0.8424858520226369,0.12754507116629102,0.8479110054347824,0.1153497776133135,0.8554162936436884,0.15388887575877308,0.10542625248992175,1.0,0.07351598947191668,1.0,-0.03567091378080662,1.0,-0.0894322185183562,1.0
90,14.333792686462402,1224.34228515625,14.458806037902832,1872.8134765625,0.8347303495176341,0.15563154534816181,0.5573228924507525,0.1030509551731663,0.4042356055592324,0.08668022543785765,0.30850299401197606,0.0983306246232231,0.6266586917102333,0.4461760882277324,0.7225922662976507,0.3169583597246815,0.256959442893898,0.22909780928390824,0.35982787529681043,0.21224409237740618,0.16526965048236597,0.055188445673993565,0.4426771075492475,0.08839696363306998,0.5957643944407677,0.1121771543888286,0.6914970059880239,0.1673795986876631,-0.4977499773013441,0.202967271508795,-1.064959983826367,0.4277692076048512,-0.37870807218907493,0.3686092986583219,-0.8065396552654435,0.7536270936102057,0.9085876957140598,0.16560669532571262,0.8794812186467637,0.14221373008637517,0.8365320979483786,0.1426012488237102,0.7779640718562874,0.1820174454037404,0.2415098853512808,1.0,0.44079355556252797,1.0,0.2627373335030764,1.0,0.45721045075538125,1.0
91,14.301763534545898,1194.663330078125,14.438714981079102,1844.1600341796875,0.8657770800627944,0.15924404446617366,0.5280282242257939,0.0889219603145892,0.5149963178683805,0.05110473741005572,0.5164468283071534,0.06547043705685149,0.7156124013622828,0.40928500068077395,0.7232538125333646,0.35315008294397016,0.026869706019833437,0.2114838341304216,0.02395061514764917,0.22838291731259036,0.13422291993720567,0.04888693523119783,0.4719717757742062,0.08251302837855709,0.4850036821316195,0.049100915932027596,0.4835531716928466,0.0626603065831501,-0.6396416712993231,0.20732062658296602,-0.6811325635226466,0.1493938957038735,-0.025304853462552162,0.18645807814063872,-0.02242514676022461,0.20063632266562287,0.9466248037676609,0.17008278033983343,0.8967071736573893,0.1291041605583628,0.8425721363058177,0.07208901758232686,0.8106288654151388,0.08962818292830585,0.4832632804983033,1.0,0.6609545795779507,1.0,0.34387201910288073,0.9523773625953209,0.4545481993913755,0.8573656652665298
92,14.294139862060547,1187.652587890625,14.430974006652832,1833.2296142578125,0.7726958923023817,0.15375603502693158,0.4338631465517242,0.09154007099085922,0.37825438697098296,0.07732560636221562,0.3057553956834532,0.09474047914063607,0.5984997155491033,0.33055945129813885,0.6344097924708477,0.28783471258647214,0.08943972971490184,0.19304963999371907,0.1845282629087012,0.1914233041573602,0.22730410769761822,0.0693889756621258,0.5661368534482758,0.1092839998590019,0.621745613029017,0.1075386025184482,0.6942446043165467,0.1626154917219233,-0.7809668750241793,0.357381619808263,-1.0427942647011719,0.44985969910910656,-0.14701418277273567,0.4074893909797324,-0.41898770283975634,0.6784324106113495,0.8919571971004487,0.17066262096963386,0.8355334051724138,0.1437288896351772,0.8573230875100356,0.13513960548832876,0.9075989208633094,0.1972913865576849,0.34307144248462845,1.0,0.24274501729808054,1.0,-0.15272045040331553,1.0,-0.77992071482507,1.0
93,14.330020904541016,1220.8118896484375,14.42816162109375,1829.322998046875,0.7952141723955579,0.1373802892563967,0.5274622975237386,0.08660408617852905,0.45946848012015523,0.05289325118646164,0.3572955638695885,0.06572619688746816,0.5666254215668012,0.3590224509214316,0.621139896430158,0.2790447160829466,0.12579066141914869,0.18814215964060418,0.26476670159410803,0.17131459559404313,0.20478582760444208,0.05711222785729884,0.47253770247626153,0.08048387292763956,0.5405315198798447,0.05894145428349088,0.6427044361304115,0.09697791490160289,-0.5076227744216529,0.20250012043823934,-0.7307262778669866,0.20172718551542212,-0.14798363836797285,0.21794540997376768,-0.4762632141614279,0.37566164996298584,0.8636964569011103,0.14587887169608926,0.8464904114690002,0.12062629079625344,0.8368309065876757,0.08008081533101953,0.8056297879921611,0.11383336973190149,0.11208449971602606,1.0,0.164648523513862,1.0,0.05919935374596441,0.8878265101529176,0.21022060456049282,0.8621435478772014
