Yang,z,N200,logM200,smasso,smasso_err,smassi,smassi_err,sfro,sfro_err,sfri,sfri_err,smasso_quenching,smasso_quenching_err,smassi_quenching,smassi_quenching_err,sfro_quenching,sfro_quenching_err,sfri_quenching,sfri_quenching_err,smasso_sf,smasso_sf_err,smassi_sf,smassi_sf_err,sfro_sf,sfro_sf_err,sfri_sf,sfri_sf_err,smasso_elliptical,smasso_elliptical_err,smassi_elliptical,smassi_elliptical_err,sfro_elliptical,sfro_elliptical_err,sfri_elliptical,sfri_elliptical_err,smasso_spiral,smasso_spiral_err,smassi_spiral,smassi_spiral_err,sfro_spiral,sfro_spiral_err,sfri_spiral,sfri_spiral_err
2,0.036,525,15.29,13.156141387596426,3.707776428679562e-05,13.472954148473825,1.2908385927722587e-05,2.34537828344772,0.00016158164531330908,2.801542028266027,0.0001038319850937863,13.010415830450558,6.801688633673456e-05,13.1735577779145,3.296502847607311e-05,2.213229040020456,0.0002822262691459362,2.53901296735952,0.00032791620284245934,12.611065512038305,0.00018287612570797783,13.17028435951569,3.9898819545434395e-05,1.7642581996796796,0.000924505469778145,2.458262953498491,0.00022719433291955098,12.948334627512445,9.10778311434613e-05,13.107893015568191,4.267396332456105e-05,2.131247131043079,0.0004040442141928138,2.490000864431976,0.00041442801883740326,12.736248575824874,0.0001135283486682264,13.227716442536206,3.1604901885159244e-05,1.935598475733421,0.00047869027048023325,2.5107748006050397,0.0001828655029048848
4,0.03,217,14.66,12.729380311965805,0.00013322511668779468,13.138975190386105,3.2368717493604866e-05,2.053028026804878,0.0005487600124847932,2.4951127693629265,0.0005262226867576742,12.491781311521214,0.0003549955806964921,12.840720198975529,0.0001026967236361142,1.7662602558450022,0.001676985422670327,2.1026072756588245,0.00038013768581003746,12.3540438514292,0.0004029020655547332,12.835152344981916,8.188946459698048e-05,1.7372514850676994,0.0013944394301476787,2.269602857999656,0.0016231243851098445,12.492754899974981,0.0003764849808286149,12.791557743650149,0.0001083375142264888,1.7310514658985234,0.0018795614272281995,2.002276214897048,0.00042276063556960687,12.35270334209537,0.0003724069759691478,12.879852623309915,7.869436748492556e-05,1.7719806323232445,0.0012398757196145924,2.326670928333299,0.0013705746224322414
5,0.03,277,14.81,12.875859027619686,7.90750650438589e-05,13.1801955128918,2.713530660154037e-05,2.320783181761182,0.00039097488441664435,2.5652246717542684,9.944678123526499e-05,12.711478851062557,0.000160056024525139,12.821359433068203,7.812323900945811e-05,2.190246957765119,0.0007748789093599459,2.284549431979137,0.0002585108749432737,12.37432339057223,0.0003090438166585689,12.930173424692997,7.307417489004616e-05,1.7350953824002084,0.0012665343351941885,2.242838809280756,0.00030214163440553756,12.687146232006022,0.00018413065181998003,12.799584565357595,9.4168712416369e-05,2.1510134670476626,0.0008708070921498904,2.242475266149574,0.00027046537820026685,12.422931009256418,0.0002469722530945145,12.946397585957397,6.367601339931904e-05,1.8307359086432944,0.001334578127559741,2.284879420290822,0.00027418845352393024
6,0.033,167,14.6,12.568686270339024,0.0002277545743656601,12.699762206799393,0.00013585430642279727,1.8464032776559027,0.0007257606172594417,1.920848888146226,0.0004740057025556988,12.316017243330474,0.0004467990806938174,12.356562832888857,0.0005700337580226633,1.5641701856096708,0.0015000569981117131,1.5924685433572092,0.0015495784771602543,12.213227302375095,0.0009710534607161871,12.437166956877219,0.00026631311696113024,1.5257258707692916,0.0028898606837785023,1.6455483842520462,0.0011762557557094418,12.10909173937293,0.0005775399899997415,12.221308098615074,0.0007843549375253894,1.51865607993146,0.0020524840217703913,1.598414851093472,0.0017935539972706498,12.383559063350823,0.0006027245073588182,12.524335843655921,0.00023266086631754365,1.5705416975232875,0.002021883992394307,1.6402174067617405,0.0010816865350168302
7,0.042,106,14.51,12.47939078436666,0.0004010589314141689,12.796558222095864,0.00014617914093977046,1.7933532279434397,0.0017482836475501075,2.144788016817433,0.0007228731580248307,12.35880494992468,0.0006660073361942332,12.596586688361446,0.0003060305081155693,1.6639121546090108,0.0025974071840901163,1.787937578412321,0.0016806754647022684,11.864004026990992,0.0024789161063722737,12.363586115268195,0.0006061283782097248,1.2045267885443123,0.014787750203876555,1.8932140571979905,0.0024246083511118223,12.325417304457565,0.0007764397646919803,12.529553991266571,0.0003392697038784643,1.685233506951323,0.0029104375540392018,1.7860302464816358,0.0017593744315916521,11.954337834809365,0.0017108574196355467,12.45860828069647,0.000506479846196372,1.1365349325067557,0.01193031086317634,1.894704965099543,0.002264720634548574
8,0.09,183,15.1,12.547897070330958,0.0001718174530717904,12.798790410905161,6.509179366912118e-05,1.7679374614849268,0.001168843790264671,1.9907129113630466,0.0002899257447718583,12.50985954758995,0.00020066042420082588,12.684887503696077,9.883449154345528e-05,1.6595023968352645,0.0008521588718535157,1.9165548017898717,0.0003908145465027649,11.471445026402337,0.004853800656204078,12.161833469115907,0.0005386522961688896,1.1122328655975453,0.05372085804243117,1.18653568805109,0.003884808341372906,12.491251287736757,0.0002286122927437529,12.647547179292733,0.00011910197045729114,1.6802709855698887,0.0016881133762227305,1.874421708133057,0.0005235231454721014,11.635265255624066,0.0016968159851737756,12.267252823325363,0.00033173436863386755,1.0298905571805979,0.005166671807231636,1.3616265606744977,0.001340220610657706
9,0.038,143,14.48,12.441478681774884,0.00025682352081740655,12.835438955185493,0.00011566605456989369,1.650658742450176,0.001163566634761288,2.0225673907229087,0.0004490173562749235,12.230949853510277,0.000617432995606897,12.570729758215348,0.00029047633384808347,1.514723118458045,0.0025642190463077623,1.8344758685282672,0.0010881764119369689,12.025985569557498,0.000834107004232718,12.494771066089047,0.00037220992857110903,1.0800113051297604,0.003980718542979706,1.5684954923144936,0.0014566582095733593,12.109705481580264,0.0007426674860018413,12.420364473627332,0.00038367771509403864,1.4016237562941682,0.0033770886322800667,1.6138059809487253,0.0016550350379277072,12.169158745994329,0.0007072355220876653,12.624648786405364,0.0002746657514436546,1.2905511951212831,0.003143929518684633,1.8077859540360743,0.0010135288703210193
10,0.045,106,14.22,12.55989712388723,0.0002799204817013781,12.741829090836188,0.00019227697523806913,1.9403774217470535,0.0013609300981659196,2.0732074800457756,0.0004801090680657082,12.472000421968781,0.000403801423982611,12.469742078817335,0.00039447818815812555,1.8153611411926687,0.0021498693883265038,1.9547431829295012,0.0008391981528446766,11.822878012681196,0.002649059847330576,12.409788640991763,0.0008094532521137661,1.3385499792183968,0.009092054163843896,1.45112408476256,0.002955957068404169,12.376021432447173,0.0005691665915384767,12.505282402330206,0.00046829239421934324,1.6728414510186296,0.0024681757023048805,1.9312217754525103,0.0009264383981627943,12.09793824645,0.0011909442077877122,12.36504341595025,0.0006431854387573218,1.6030527486960855,0.006312252338711282,1.5186073832649643,0.002468711165327598
11,0.056,156,14.96,12.664810087883083,0.0001917117645701644,12.665060029291213,0.0001351911513939534,1.9286201154458722,0.0008922842327849249,1.9191579229125464,0.0006348351144757393,12.628052121817829,0.00023604252968295575,12.558135851955262,0.00021093623009505805,1.8524218087151914,0.0011592603363242396,1.7761419422512628,0.000983101564050555,11.574127888859643,0.0033264040620078596,12.003985866153997,0.0010404707259705666,1.1352388797240707,0.01356635502321032,1.3672107563553901,0.004887156105372287,12.573550509879361,0.0002867058794717799,12.53058970138779,0.0002585761587773873,1.778610662216221,0.0014179260809488968,1.7368276662198852,0.001220755631184331,11.94247317680326,0.001624676153283407,12.090400465851511,0.0005917678416208985,1.3941065088108187,0.006612980094412685,1.4542520499957698,0.0030165667222828087
12,0.044,95,14.54,12.244545633897127,0.00047406569934379806,12.572903629619042,0.0002273250248966606,1.4244407498587786,0.0020049060555367452,1.7794988936211191,0.0008988298075167599,12.214260527839533,0.0005410873787840812,12.4504494908236,0.00029784811619903534,1.4083645846877626,0.0022454434820803333,1.6985025653019523,0.001138790239982964,11.072935860833258,0.017485238419218757,11.963303402837708,0.0029487294475381335,-0.015174389404588727,0.07472886085837419,1.010310980084785,0.01467172075190949,12.207947998278318,0.00059865886253451,12.414034050782007,0.00034969925391646926,1.3809775409789702,0.0025695211244331187,1.682688979818451,0.0013221999202038478,11.152044028179528,0.007142448817278756,12.05914408666933,0.0017414360657131973,0.40322784351752067,0.02635185540799606,1.0801282615882997,0.008508887650787328
