Yang,RA,DEC,z,logM200,R200,N200,fo_quenching,fo_quenching_err,fi_quenching,fi_quenching_err,fn_quenching,fn_quenching_err,qf1_quenching,qf1_quenching_err,qf2_quenching,qf2_quenching_err,qf3_quenching,qf3_quenching_err,fo_sf,fo_sf_err,fi_sf,fi_sf_err,fn_sf,fn_sf_err,qf1_sf,qf1_sf_err,qf2_sf,qf2_sf_err,qf3_sf,qf3_sf_err,fo_elliptical,fo_elliptical_err,fi_elliptical,fi_elliptical_err,fn_elliptical,fn_elliptical_err,qf1_elliptical,qf1_elliptical_err,qf2_elliptical,qf2_elliptical_err,qf3_elliptical,qf3_elliptical_err,fo_spiral,fo_spiral_err,fi_spiral,fi_spiral_err,fn_spiral,fn_spiral_err,qf1_spiral,qf1_spiral_err,qf2_spiral,qf2_spiral_err,qf3_spiral,qf3_spiral_err,fo_s0,fo_s0_err,fi_s0,fi_s0_err,fn_s0,fn_s0_err,qf1_s0,qf1_s0_err,qf2_s0,qf2_s0_err,qf3_s0,qf3_s0_err,fo_bulge,fo_bulge_err,fi_bulge,fi_bulge_err,fn_bulge,fn_bulge_err,qf1_bulge,qf1_bulge_err,qf2_bulge,qf2_bulge_err,qf3_bulge,qf3_bulge_err,fo_disk,fo_disk_err,fi_disk,fi_disk_err,fn_disk,fn_disk_err,qf1_disk,qf1_disk_err,qf2_disk,qf2_disk_err,qf3_disk,qf3_disk_err,fo_bar,fo_bar_err,fi_bar,fi_bar_err,fn_bar,fn_bar_err,qf1_bar,qf1_bar_err,qf2_bar,qf2_bar_err,qf3_bar,qf3_bar_err,fo_merger,fo_merger_err,fi_merger,fi_merger_err,fn_merger,fn_merger_err,qf1_merger,qf1_merger_err,qf2_merger,qf2_merger_err,qf3_merger,qf3_merger_err,fo_lsf,fo_lsf_err,fi_lsf,fi_lsf_err,fn_lsf,fn_lsf_err,qf1_lsf,qf1_lsf_err,qf2_lsf,qf2_lsf_err,qf3_lsf,qf3_lsf_err,fo_liners,fo_liners_err,fi_liners,fi_liners_err,fn_liners,fn_liners_err,qf1_liners,qf1_liners_err,qf2_liners,qf2_liners_err,qf3_liners,qf3_liners_err,fo_agn,fo_agn_err,fi_agn,fi_agn_err,fn_agn,fn_agn_err,qf1_agn,qf1_agn_err,qf2_agn,qf2_agn_err,qf3_agn,qf3_agn_err,fo_compos,fo_compos_err,fi_compos,fi_compos_err,fn_compos,fn_compos_err,qf1_compos,qf1_compos_err,qf2_compos,qf2_compos_err,qf3_compos,qf3_compos_err,fo_unclas,fo_unclas_err,fi_unclas,fi_unclas_err,fn_unclas,fn_unclas_err,qf1_unclas,qf1_unclas_err,qf2_unclas,qf2_unclas_err,qf3_unclas,qf3_unclas_err,fo_spiral_quenching,fo_spiral_quenching_err,fi_spiral_quenching,fi_spiral_quenching_err,fn_spiral_quenching,fn_spiral_quenching_err,qf1_spiral_quenching,qf1_spiral_quenching_err,qf2_spiral_quenching,qf2_spiral_quenching_err,qf3_spiral_quenching,qf3_spiral_quenching_err
2,240.5602,16.1113,0.036,15.29,2.01,525,0.6820440693858416,0.07333806963036255,0.5046639615689568,0.0420807419795779,0.44992483646853293,0.05148259752285285,0.35810055004018915,0.17338860095981778,0.4219773011148326,0.167613887890644,0.09951208258340585,0.12123712048469694,0.3179559306141584,0.04432395231187251,0.49533603843104324,0.04156060358764206,0.550075163531467,0.058857948404033474,-0.35148162207863104,0.12382947125408084,-0.5159066895244461,0.17712433932667843,-0.12166282157275873,0.16093202488305094,0.56755743084857,0.06458344515072527,0.4442656592509678,0.03868186434839821,0.45276886198350463,0.05169568088391513,0.22185379336361793,0.13634047283597395,0.2097624950238217,0.15246377656347318,-0.01553859446550817,0.11799529592411376,0.4324425691514299,0.053889902662789736,0.5557343407490323,0.0449018070405963,0.5472311380164954,0.05865171585390277,-0.277518122389816,0.16036136827288286,-0.25352575784959225,0.17895721560634217,0.018780449466612607,0.1631611336285434,0.8349536552742616,0.0847516781361802,0.8381228332400541,0.059938184519557805,0.8222579006216227,0.07802372340301002,-0.019577671324654607,0.6412974549263465,0.07142795486854311,0.6488760718266896,0.089258159287621,0.5549311056782599,0.4444381521819851,0.054860493817644636,0.35760402539200015,0.03364730156094,0.3646146117665275,0.044961393727528984,0.13517227725932207,0.10043251680968156,0.12563011660904996,0.11198795142815822,-0.011033597096115936,0.08838685791710299,0.19897883470115987,0.033443657547107125,0.30878509669631393,0.0306990416808491,0.32441346344017696,0.04178101152567949,-0.15885980101171307,0.06605534422133838,-0.18566774491650911,0.08004433197743027,-0.02313303462713269,0.0767566281972831,0.12903532907035725,0.02613440686143226,0.14007875951765636,0.01929816660193362,0.12896418924060457,0.024321612633345622,-0.012842374309889904,0.037780521519104014,8.16726808174043e-05,0.040986619394390376,0.012760176033820894,0.03564636162467178,0.25386763808298174,0.038630834235965805,0.2652760914684483,0.02797719617140722,0.29017904225775,0.03900099927246067,-0.015527537967653694,0.06492182663073878,-0.051155722832226705,0.07738692890639941,-0.0350834256408986,0.0676472430242514,0.33009845288326295,0.045369940351326146,0.5091646844829998,0.042331137288751826,0.528988745784748,0.0573248706453525,-0.3648193720762027,0.13027610630638745,-0.42226229441768753,0.1634988504111628,-0.04208829645647617,0.15137936035335353,0.0516643225503985,0.015960206033307257,0.07105545450305491,0.013321930590136751,0.08223296631861213,0.01901520763041561,-0.020874369785209287,0.02238166817197838,-0.03330762889313568,0.02705871306548577,-0.012179029541649027,0.0252990645493662,0.024050632911392405,0.010745546328032495,0.04934471339956159,0.010988587705019951,0.0521269247958396,0.014927353846675005,-0.026606995032469976,0.016169999070488432,-0.029620307421855927,0.01940982199580914,-0.002935215134873153,0.01955517801865972,0.05349273323956869,0.016254279402955218,0.07467002471899631,0.013679593516545838,0.10096290578149758,0.0212512744576642,-0.022886204970282636,0.02296143398219582,-0.05280112783688068,0.02978553412994873,-0.02924560202419305,0.028120201127917334,0.5406938584153773,0.06249402037535538,0.29576512289538737,0.029895037697806246,0.2356884573193028,0.03439864794780974,0.34779410035326364,0.09947287337618449,0.39905900155101437,0.09504547907839261,0.07860232669701092,0.059732232180390206,0.41630529054640064,0.07995115681307888,0.26889345810079307,0.037838295209025624,0.15591357933031405,0.03657943289430767,0.20162838655864515,0.12143423008610853,0.3084893973409685,0.10501648394813738,0.1338487102787916,0.06261925512198971
4,247.1149,40.8317,0.03,14.66,1.24,217,0.4996228854649284,0.08984932134452496,0.4600455657750401,0.0532342488955515,0.5078834618680378,0.08100848189047065,0.07329751768164813,0.19355045261227108,-0.016785813446680602,0.24584416878408613,-0.09720847073050382,0.19762318942817064,0.5003771145350716,0.0899397227670835,0.5399544342249599,0.05922976275015249,0.4921165381319623,0.0793231443013783,-0.08602912979546339,0.2343492389578683,0.01626470838945257,0.2361349979443664,0.09419069468622947,0.19547425513286762,0.4871242323025536,0.08834787378153651,0.43776896464433385,0.051531708139870396,0.4832904884318767,0.0783757660457467,0.0877846731228519,0.18209303377656827,0.007419534157678113,0.22856853849261444,-0.08809886941967254,0.18202283976639727,0.5128757676974464,0.09143455029241362,0.5622310353556662,0.06087479895727803,0.5167095115681234,0.08194812140631884,-0.11274272880060976,0.251410300922633,-0.007932587051560452,0.2540607718314285,0.09419081251784125,0.211830884603304,0.7967168757676975,0.12419223494064746,0.7577759513965067,0.07496519422084229,0.7573130502142246,0.10678908300867175,0.16076407192307654,0.600945737058397,0.16236483085825348,0.6786791254100006,0.00190740038840451,0.5376268365566571,0.3178440201979203,0.06718025302907682,0.32088088770642514,0.042287426317474425,0.34447404699471296,0.06299687880503246,-0.004471774470090377,0.11688916210568188,-0.040623909205586985,0.14054699281290906,-0.03599119024978943,0.11579658592083877,0.2527794018597561,0.05841316641821988,0.2878408998962624,0.039547119760865314,0.2857431129352143,0.05610861591824627,-0.04923267572007293,0.09909042544532863,-0.04615105807508759,0.11345624747319041,0.002937020278052689,0.09610731304693285,0.13090581402383364,0.039938825002615704,0.14037549280000847,0.025988252757674423,0.1392127981158355,0.036864349003081186,-0.011016064219736943,0.055431892983581796,-0.009650450278325272,0.06314302165892191,0.001350734167083287,0.05239856365926414,0.2024897589580864,0.05122061970148637,0.22556362195257784,0.03415151389106362,0.22995615906940875,0.04923023443331018,-0.02979439454105618,0.07950348599033333,-0.035668618656996776,0.09228710943229597,-0.005704268878409008,0.07780957218758562,0.5001616205150307,0.08991389610787329,0.5118133490844655,0.057136336943580265,0.4860325621251072,0.0786704102222671,-0.023867364147674798,0.2182377175599419,0.027490181962388584,0.2324884693591858,0.05016035075286955,0.18933036383191693,0.03631074237689904,0.020135625050772293,0.0461986330267488,0.014280030036234449,0.03393316195372751,0.017338954872900905,-0.010366823735247447,0.02588140125768846,0.0024610930937033664,0.027505604058532165,0.012696296560418527,0.023252491462173546,0.01960995582372589,0.014677694292847649,0.028689562062273223,0.01115864851667657,0.04044558697514996,0.01898933627099723,-0.00934779024698327,0.018982635575929413,-0.021713861005279413,0.02501594286793495,-0.012251545877234463,0.022954872250587753,0.05204180583988794,0.024288195441155826,0.04556577504008101,0.014177594283868004,0.06392459297343615,0.02414092763219979,0.006785203873089198,0.02946612214489084,-0.012694262710408974,0.036584756497862046,-0.01961254167724776,0.02991236305509148,0.3918758754444564,0.07666146717348735,0.36773268078643156,0.04606533427647413,0.3756640959725793,0.06654579440004126,0.03818510608464599,0.14148192911456817,0.02596643788591895,0.16262054276683213,-0.012703762726097224,0.1296396620399888,0.2510504201680673,0.08122961428838657,0.2206213417379559,0.044953584738824874,0.1873963515754561,0.06074628843607047,0.03904274014631854,0.11914049894220563,0.07833347624764193,0.124960204397098,0.040887079730586494,0.09304848953965683
5,247.1633,39.4674,0.03,14.81,1.4,277,0.6515635966622474,0.09160754265045655,0.4646621546654832,0.05016976498636986,0.3934695366654506,0.07071634057744915,0.34912802004494004,0.19782725930676062,0.42552530433156094,0.1971463647839337,0.1173768216168959,0.1436064495225861,0.34843640333775244,0.06053160231835992,0.5353378453345168,0.055134144069853716,0.6065304633345494,0.09427277162963867,-0.4022308253860642,0.18255670681540415,-0.6559441988421144,0.3252249829714496,-0.18093552706359706,0.2809249929255198,0.5928409888481634,0.08581446502727663,0.4183956507267281,0.046848637157718954,0.37449835826340755,0.06851924264467578,0.2999381595743031,0.16983078842061855,0.3490680375811116,0.17967666744265656,0.0701793401236288,0.132922554830455,0.40715901115183645,0.06684343951419647,0.581604349273272,0.058326703804567746,0.6255016417365925,0.09629936359351471,-0.4169386986180055,0.21985439816646055,-0.583026936612583,0.34706824750869353,-0.11721624806815545,0.3021382714646505,0.7132211809249005,0.0976166749242446,0.7901729521136137,0.07232913336449914,0.8215207650492521,0.11682662222509763,-0.3667390451510322,0.5926543258259528,-0.6067909477213823,0.9409319377934867,-0.17563843180014155,0.7783989454792607,0.4475000127095968,0.07107403794769443,0.29070181807954737,0.03725130739646148,0.26278473111879425,0.055014884414040316,0.22106104121895834,0.11372638997362838,0.2505581332724233,0.12334180313259586,0.03786829727919222,0.09016746748978564,0.19488098285822814,0.04261399264019544,0.2890899314975218,0.03712468488528019,0.31627705756556285,0.061620182759692985,-0.13251879923116502,0.07980042882447781,-0.17755155951780205,0.11073870388409303,-0.039763366680719545,0.10527831199949601,0.13068707241899707,0.0339463195588938,0.13854592100774438,0.024153319697747602,0.11049098949846771,0.033453104039681346,-0.009122771347186288,0.04836327595026386,0.022704753613616794,0.053586773060520475,0.03153979462609203,0.04640173962225606,0.24004323086719173,0.048180168841684995,0.21231751563112541,0.030853595798849366,0.2213311658318132,0.04965391362792209,0.03519910088934041,0.07264707917783354,0.024030838546874298,0.08886612282058672,-0.011575717179327741,0.0750791994565996,0.32441706308976054,0.05788544847038377,0.5143681349162322,0.053673194628719084,0.6086282378693907,0.09449729497112187,-0.391142108835273,0.16820151727267527,-0.7261923375166313,0.3330444533680475,-0.24084543667639924,0.2837045006468188,0.04796069562504874,0.01979795711113883,0.04985391471578091,0.013912934512130925,0.03347318496898942,0.017762887051964518,-0.0019925557975285987,0.02546736729252742,0.014989248545157534,0.027521031472966636,0.016948034438409167,0.02334651104023913,0.02620291663417297,0.014480933385936156,0.028958171530012206,0.010497577474528421,0.02134257570229843,0.01410017585327827,-0.0028374214323810586,0.018419059566521942,0.004966335319391656,0.020652590237825705,0.007781676855084235,0.01796250521510693,0.031739842470560706,0.01598058272187423,0.06224342616221014,0.015637360415226398,0.0514410798978475,0.022210736451083454,-0.032528253645626636,0.023848795137607067,-0.020769650687766577,0.028850285099793527,0.011388165811776154,0.028637608509407275,0.569679482180457,0.08350759112108225,0.34457635267576464,0.04139426298630484,0.2851149215614739,0.05780913049944195,0.34344676214182246,0.14384912712523948,0.39805637185845005,0.1456723757478801,0.08317620958625718,0.09968539367336494,0.33710017238077006,0.09291473718795602,0.24151087371232358,0.04366510087720719,0.17979002624671914,0.05561429065750816,0.1260259314939629,0.13554690569587505,0.1917925301666349,0.13266257399310802,0.07525005723006493,0.0863577907326942
6,167.6936,28.5374,0.033,14.6,1.18,167,0.5990560020410766,0.11054400950112034,0.4046958772416344,0.07249065957135285,0.343960936377998,0.08147974834678098,0.32648879349074,0.2255897754900702,0.3888412745648021,0.21482739519692565,0.0925782384486647,0.16663560537919833,0.40094399795892327,0.08464901478564954,0.5953041227583659,0.09369527656868465,0.6560390636220021,0.12491135998798436,-0.4802621813797101,0.3312336663508319,-0.7416396418421791,0.514768450352684,-0.17657511199728587,0.45847160651354935,0.47404005612960826,0.09441300616519935,0.34608985024958405,0.0656232844263726,0.34597156398104273,0.08177865051690342,0.19566939881398104,0.17692649535794425,0.19581486843005314,0.19254289822505105,0.00018085799030593638,0.16031880305448384,0.5259599438703916,0.1011853330185485,0.6539101497504162,0.09998653174696488,0.6540284360189574,0.12464406371773361,-0.369702277566802,0.42467843299978886,-0.3701705731965398,0.4828238677852514,-0.0003418959268795549,0.46186425584090424,0.7757809411404514,0.13256653740454788,0.8349852992420043,0.11900966112370927,0.8733133759873619,0.15328232250121787,-0.3587823256327916,1.0,-0.769871607259665,1.0,-0.3025424115929879,1.0,0.35084870351951264,0.07775582871081216,0.25070155223705454,0.053837125100316574,0.272679792304619,0.0705972597655589,0.1336545559135357,0.12658267404755705,0.1074752363372154,0.14477427121558667,-0.0302181072862057,0.12210379707837563,0.19858991250215702,0.05510405476469907,0.3000165577853085,0.06004454520212376,0.31011163412523257,0.07638621227211445,-0.1448986349766299,0.11708899934902753,-0.16165183693403468,0.13769415100083202,-0.014632912858479175,0.1408447075376295,0.13865750594782494,0.04487845513656502,0.10624745248150307,0.03296187429550347,0.12868419229658196,0.04567206019386292,0.03626289352271874,0.06231647474640933,0.01144626731555609,0.07349054834249627,-0.025750410605101748,0.06465685163133328,0.18736409814644722,0.053272711219106206,0.18246294778147534,0.0446588582614291,0.20132098584805402,0.05893534702718035,0.00599501924918483,0.08503094516005705,-0.017474964853592047,0.09947766593718299,-0.02361153571388443,0.09259989189395298,0.44253093506824837,0.0902410308974082,0.5877241634313183,0.09287542389564879,0.5885394226626455,0.11587468750707368,-0.35217496511921315,0.3239656182143881,-0.35485413581842484,0.3706697509554003,-0.0019813787182307993,0.360914254351492,0.09439979589233319,0.03630305470158701,0.08310223701238677,0.028844802700456272,0.07812724400402125,0.034780676723792155,0.012321503373652624,0.05057133884337842,0.01765162467647858,0.054540133244417734,0.005396615721646529,0.04901518628701745,0.03444316877152698,0.02131937446194332,0.041320022185246816,0.019943383804660285,0.09579204365934224,0.038826707428553195,-0.007173252360391593,0.03045202334457271,-0.06784819184305237,0.04907395606627186,-0.06024280265630979,0.04834265761568111,0.038142620232172464,0.022475189914489248,0.0779256794231836,0.027865137812561336,0.07137727990808561,0.03314003588505748,-0.04314517637377027,0.038846786203200236,-0.03578919507011804,0.0431391457325944,0.007051733037987519,0.04662685681821283,0.39048348003571876,0.08322502057944367,0.20992789794786473,0.04845530449666341,0.1661640097659055,0.05275335496976785,0.22853051211260147,0.12269491866371444,0.2690210939525852,0.11939114411083927,0.052485007476917346,0.08596813456487863,0.39340286199369384,0.11530560747203425,0.20780322307039864,0.05956507476516986,0.15458937198067632,0.06260471656653566,0.2342847690477142,0.1647698985857933,0.2824822424725407,0.1566001140543369,0.0629443838604144,0.10232143057101893
7,351.1194,14.6251,0.042,14.51,1.1,106,0.7234093637454982,0.17301301637435806,0.5660270880361175,0.10002334589358106,0.40476927841436977,0.1327004010627557,0.36265460670614147,0.4680263008841226,0.53532197478367,0.3852680716987948,0.2709164762063596,0.2856357569736548,0.2765906362545018,0.0920740073009254,0.43397291196388266,0.08380789241765622,0.5952307215856302,0.17148273025279398,-0.27804725080460907,0.22378164031387882,-0.7872141052289314,0.5851966944751624,-0.39839438964699514,0.5008407541384953,0.6667466986794718,0.16334570857208303,0.5325056433408578,0.09597238416303071,0.37813564571074637,0.1270386164165001,0.28715010871562524,0.40951743880912517,0.4641061205358637,0.3460031219978634,0.2482374115277041,0.2610028734472998,0.3332533013205282,0.10328471325636276,0.46749435665914224,0.08799531310714766,0.6218643542892536,0.17673438965524763,-0.25209320693092846,0.2581909872534027,-0.7632474119869075,0.6483129911065887,-0.4082397398424483,0.5558839324176436,0.791322381512605,0.1844828893675946,0.7906162476297969,0.12640587645212123,0.7923076921647568,0.20971002416208065,0.0033724387628686213,1.0,-0.004744088321910386,1.0,-0.00814399219975797,1.0,0.48849066269594243,0.1321276403228789,0.3983032663517156,0.07928494951533344,0.38678625526655314,0.12888614786711067,0.14988845925320407,0.2568534274898065,0.1658547420094088,0.30301431919028193,0.018781397488356517,0.24679707763855904,0.07858283297759143,0.04511105955397139,0.24536951089746298,0.058727639307359185,0.3163589375207806,0.11356465270407586,-0.22101767729823207,0.0996283307304895,-0.34780840062604756,0.18784934629817956,-0.10384020287762553,0.1878085778481004,0.10512703425404082,0.05281481460064044,0.12765222792783523,0.04030741180493773,0.16285678122022298,0.0765829302353674,-0.025821346021539467,0.07617006412506845,-0.06896041880423907,0.11130537836869425,-0.042053202489894186,0.10345012087101296,0.23687695555102045,0.08387202597448494,0.22071827230586907,0.05514548951213546,0.3062498025085166,0.11130559271521002,0.020735354969716013,0.12881543005728427,-0.09999686804896045,0.2015304336094213,-0.12328865708711743,0.18014133810858407,0.2885954381752701,0.09449210147591015,0.45282167042889393,0.08616936457318916,0.6906162898730257,0.1901546292570804,-0.3001329244569115,0.23844392850252474,-1.2994247548869398,1.0,-0.7686074336187202,0.8237121135657486,0.09651860744297719,0.05040875531158664,0.08984198645598193,0.0332433325701179,0.032517807370703006,0.03224595022351452,0.007335672364183777,0.0663444672691645,0.06615191531157917,0.061890711247883194,0.059250888049412816,0.04791062769844986,0.017286914765906367,0.02054814752374271,0.058690744920993236,0.026482102891021736,0.03809228863425209,0.03499470387457172,-0.043985363929744566,0.03563048433080483,-0.02162928274980307,0.04219586473837293,0.02141417107208215,0.04562997927340387,0.028811524609843937,0.026677390839603528,0.09367945823927766,0.03400559105363271,0.08021059151440076,0.05180074126705591,-0.07157283835078242,0.04776408715500537,-0.0558813424359643,0.06342591894394775,0.014643424462837552,0.06737404330055853,0.5687875150060023,0.14636915953601065,0.3049661399548533,0.06702063916276711,0.15856302260761843,0.07542698174832069,0.37958060781961367,0.23449392358555646,0.4875284821326395,0.20051046654688062,0.17399177987273512,0.1209250467681675,0.30979827089337175,0.17098063505404798,0.25663930468372764,0.0882392564838299,0.19422310756972114,0.10747594732406501,0.07151167198452286,0.25897344431846225,0.14343320639919063,0.2513618819269568,0.07746089233926148,0.17288583314120823
8,239.5372,27.3133,0.09,15.1,1.71,183,0.9158999764095306,0.14386784261779006,0.7655675249605886,0.09422573373501157,0.5592360811394044,0.0969974939177269,0.6412612050598749,0.7775539738425974,0.8091948546789546,0.4320664648484496,0.46812235528390084,0.3236406414510935,0.08410002359046945,0.03279336639397513,0.23443247503941142,0.04359916408517831,0.44076391886059557,0.08277637677140912,-0.19636733083300664,0.0721335416890004,-0.6377698208303162,0.18509210198390133,-0.3689523097307997,0.17598138647017567,0.8401745694739324,0.13504159829093196,0.678205465055176,0.08646469593749143,0.5173716012084592,0.0920352619361623,0.5033308115270765,0.516328625832656,0.6688437088943452,0.3618334008368797,0.3332457523208968,0.2692571772802631,0.15982543052606749,0.046759788127285415,0.3217945349448239,0.05285753629867296,0.4826283987915408,0.08786776445982229,-0.23882011096088596,0.10570843372562634,-0.6239286569101994,0.2196381318872486,-0.3108672054497126,0.2051075851168103,0.7470562878037272,0.12407474815664042,0.8088238354571728,0.0980303870640847,0.8278716999352611,0.12777955099465865,-0.3230923049489702,0.8435619467570118,-0.4695068277624221,1.0,-0.11066085281109614,0.939247120364688,0.7231258459405521,0.1212324079330573,0.6108046149979769,0.08039114195411949,0.508448144746094,0.090969437583523,0.28859856840797665,0.37848202084302374,0.4367345965637105,0.318762147596554,0.20823127643168332,0.2499631451477031,0.03878757046418455,0.02180032114013886,0.096294106091968,0.02633291827608951,0.19040400510135722,0.04945295029662723,-0.0636341270046378,0.037873998012363685,-0.18727419057471284,0.06772840781411446,-0.1162430392472128,0.06956688217527189,0.023355139774545886,0.01679026727998911,0.051373359281975825,0.018835755851630477,0.08754312152099698,0.032050973100937435,-0.02953556046689,0.026605854924296887,-0.07034631801280038,0.03973091254759716,-0.039639968849063234,0.040766468220685484,0.260847599774711,0.06228421655265071,0.25162245351615864,0.04548277737348898,0.23943561555459641,0.056586566167913285,0.012326861357473328,0.10305675178664651,0.028152756897403246,0.11066244364793133,0.016023413942067185,0.09546253424473626,0.15050719509318236,0.04519356273661334,0.2650420388859695,0.046929450454631705,0.38789382822615454,0.07621519050130976,-0.1558386327555091,0.08920449741676466,-0.38781937526465476,0.15259938715875718,-0.20070339918999383,0.14834456077911615,0.04387827317763624,0.02324357526685536,0.11061481870730425,0.02840690955299655,0.1632498921018558,0.045265772531576216,-0.07503671854827665,0.04133899204611475,-0.14266101407990547,0.06130006866497845,-0.06290417282020681,0.06395795227537478,0.00023590469450342062,0.001668253140481065,0.011560693641618497,0.008764424605203585,0.015968925334484244,0.013230763317087321,-0.01145724261901116,0.009026702764183669,-0.015988337202998054,0.013553637434289226,-0.004479768786127165,0.016128014911448562,0.012620901155933003,0.0122778329400366,0.03310562270099843,0.014988522141215382,0.06527837721191196,0.027391964762918296,-0.021186100597967123,0.0200413505883048,-0.056334928787580854,0.03215650541658484,-0.034419610851569506,0.033420462617508785,0.792757725878745,0.12947452723882102,0.5796768260641093,0.07755551805814326,0.3676089771255933,0.07365140021899722,0.5069454006529168,0.37105370174907454,0.6722877671803803,0.248218341360705,0.33534291485448997,0.17357894615034564,0.6280442804428044,0.27469994307497053,0.45519493774239644,0.11628014686325204,0.2700648334451151,0.08756841708605671,0.3172682389993625,0.5517013903311148,0.4904263603126076,0.3993514366834913,0.2536254078167655,0.20173025883529724
9,241.5673,18.1483,0.038,14.48,1.08,143,0.5699804374888849,0.12615168280825215,0.5431126664722465,0.09026084826074399,0.4739300783604581,0.10259882393141413,0.05880611924428919,0.33970680563234074,0.1825809748428074,0.3111404447476277,0.13150835139210204,0.2610216846858624,0.43001956251111506,0.10457576412573151,0.45688733352775346,0.08044020505955096,0.5260699216395418,0.10999064736759585,-0.04946997681191322,0.24303339789848924,-0.20266778479371694,0.3236722203552165,-0.14597636079803733,0.28951359934662657,0.4865730037346612,0.11341828532589052,0.42509964032273745,0.07674032072894614,0.33770343580470163,0.0825076968272126,0.10692872665175175,0.23862645895520454,0.22477780495636218,0.21361277638446577,0.13195932040538924,0.17092639830895745,0.5134269962653387,0.1175536289075968,0.5749003596772625,0.09381633398928227,0.6622965641952985,0.1288033954109635,-0.1446093046920786,0.3552374462930411,-0.4408292961995597,0.5430607906873504,-0.2587957220801816,0.4820717758577872,0.7941554591854882,0.15918375756969141,0.8344459474093516,0.12198521401265247,0.882985110307414,0.1582876169770448,-0.24336757447723917,1.0,-0.7591311785644828,1.0,-0.4148118502318922,1.0,0.4198727268477147,0.10296733964511769,0.32771372603655097,0.06503620078317726,0.3109887418479355,0.07838241087065644,0.13708297250789067,0.1816376598585351,0.15802932638837747,0.18867340580822692,0.024273891015180276,0.14784692849896955,0.3120492945412737,0.08533017306834281,0.35635437488899985,0.06854618028661814,0.3232856155504747,0.0802909856512821,-0.06883458633014941,0.17020857598773126,-0.01660422959435268,0.1731507806914827,0.048866641671027874,0.15611285431217242,0.13926856993202918,0.05311969216909301,0.1380563869107417,0.03908100813146271,0.12319575291672695,0.045663834947505325,0.0014063367984628828,0.07650984840833154,0.018331134992524444,0.07989717285738368,0.016948633681291226,0.06855481246545121,0.3491425176347146,0.09152636893410539,0.31109952435501115,0.06296846809792894,0.2783842080771549,0.07323181495305994,0.05522277110359865,0.16134323283061666,0.09805537842930846,0.1627422545816571,0.04533619779949902,0.13391924226125695,0.4908411879779477,0.11407806401806064,0.594925634295713,0.09604111366245335,0.6874623267028331,0.13221730537291534,-0.2569514517088677,0.3731444363539196,-0.6291118016289008,0.6188921203075626,-0.2960817217037847,0.5376666794512877,0.13871598790681133,0.05300134638723369,0.09827938174394867,0.03239240796481985,0.059222423146473774,0.030745632264928227,0.044843830055774934,0.06890503402540102,0.08449772477168029,0.06518916852320467,0.04151561384796466,0.04749130643731789,0.09105459719011205,0.04203297210373963,0.04005054923690094,0.02012273654469617,0.04144062688366486,0.025502170877875926,0.0531320143083223,0.04855850943885019,0.051758891204776544,0.051308295132607436,-0.0014501737563158861,0.03388958075549506,0.0951449404232616,0.04304716655272863,0.061825605132691745,0.025261921579240332,0.04776974080771549,0.0274635145770567,0.03551507637903763,0.053209955659858074,0.04975183172159582,0.05364252598809829,0.01476099314140567,0.03918926419531542,0.18424328650186733,0.06229199521799823,0.20491882959074562,0.04899203171536054,0.16410488245931285,0.05365418474409902,-0.026004317368295747,0.09968783440410234,0.02409202257551678,0.09836603637617936,0.048826636589902266,0.08697727273084399,0.4121925874610322,0.14199519402529376,0.3635441325667907,0.09155298335585975,0.28031854379977245,0.090366087105036,0.07643649368877375,0.2656842366807278,0.18323946313349246,0.23499810802906335,0.11564225818243602,0.1793331087708787
