Yang,RA,DEC,redshift,N200,logM200c,logM200m,R200c,R200m,thetaR200,thetaR200m,vcirc_c,vcirc_m,fo_quenching,fo_quenching_err,fi_quenching,fi_quenching_err,fn_quenching,fn_quenching_err,ff_quenching,ff_quenching_err,qf1_quenching,qf1_quenching_err,qf2_quenching,qf2_quenching_err,qf3_quenching,qf3_quenching_err,qf4_quenching,qf4_quenching_err,fo_sf,fo_sf_err,fi_sf,fi_sf_err,fn_sf,fn_sf_err,ff_sf,ff_sf_err,qf1_sf,qf1_sf_err,qf2_sf,qf2_sf_err,qf3_sf,qf3_sf_err,qf4_sf,qf4_sf_err,fo_bt,fo_bt_err,fi_bt,fi_bt_err,fn_bt,fn_bt_err,ff_bt,ff_bt_err,qf1_bt,qf1_bt_err,qf2_bt,qf2_bt_err,qf3_bt,qf3_bt_err,qf4_bt,qf4_bt_err,fo_elliptical,fo_elliptical_err,fi_elliptical,fi_elliptical_err,fn_elliptical,fn_elliptical_err,ff_elliptical,ff_elliptical_err,qf1_elliptical,qf1_elliptical_err,qf2_elliptical,qf2_elliptical_err,qf3_elliptical,qf3_elliptical_err,qf4_elliptical,qf4_elliptical_err,fo_spiral,fo_spiral_err,fi_spiral,fi_spiral_err,fn_spiral,fn_spiral_err,ff_spiral,ff_spiral_err,qf1_spiral,qf1_spiral_err,qf2_spiral,qf2_spiral_err,qf3_spiral,qf3_spiral_err,qf4_spiral,qf4_spiral_err,fo_bulge,fo_bulge_err,fi_bulge,fi_bulge_err,fn_bulge,fn_bulge_err,ff_bulge,ff_bulge_err,qf1_bulge,qf1_bulge_err,qf2_bulge,qf2_bulge_err,qf3_bulge,qf3_bulge_err,qf4_bulge,qf4_bulge_err
2,240.5602,16.1113,0.035999998450279236,525,15.444902420043945,15.61043080796355,2.8714284896850586,3.880159897239745,0.7795811316295294,1.0534475724189225,2041.7840576171875,1887.7175813096123,0.7937349022052521,0.10533016609980439,0.7068398414438729,0.07132708692749655,0.6579433700745826,0.05999892315192625,0.6292737138000917,0.08186790660498106,0.29640815173983703,0.4398735386250674,0.3969855288590013,0.3611625127429676,0.1429484684449817,0.2736392877741905,0.20922748273089792,0.2965101673083966,0.20626509779474791,0.04403217622339383,0.29316015855612715,0.03998307775119361,0.3420566299254175,0.03892232534743836,0.3707262861999085,0.05763667573493819,-0.12293458244215172,0.08443139088849717,-0.20638787212838194,0.09015266560812928,-0.07431714277134158,0.08492297966771131,-0.12326293938987361,0.11204356941249738,0.6639133483986598,0.0927805523785046,0.6087543223412332,0.0642633680543553,0.6092007128242362,0.05687869998336508,0.5858665097731582,0.07793445719741968,0.14098309376221332,0.28939837186243367,0.14000188170715971,0.2792185652882538,-0.0011422499929029384,0.219599710762463,0.05526675120029081,0.24413495373842256,0.6423283721655108,0.09066599900755096,0.5429282280509404,0.05943491749879527,0.5476206191010494,0.052885486220215716,0.49611034843433355,0.06965748992421003,0.21747163184176777,0.2388646522720734,0.20935470771515227,0.23331119085922553,-0.010372689932915277,0.17586857583621135,0.09291296114364758,0.18217542927893848,0.3576716278344892,0.061514219181908365,0.4570717719490597,0.052994434631353976,0.4523793808989505,0.04656459071860818,0.5038896515656667,0.07038377712507653,-0.1830815547598388,0.15061160262822476,-0.17294409626125748,0.14164924493763217,0.008568689502254288,0.12882395526171422,-0.09436989122351265,0.17809315183716432,0.5950042853471051,0.08599572740494137,0.5212599668164629,0.05782644514870449,0.5180858473607353,0.05094638603393334,0.5018266281450874,0.07019135327729052,0.15403833692422894,0.21726206586592128,0.1596102491805152,0.20809557941969287,0.006586483169967473,0.15992151431360713,0.03900918790383536,0.18263667830784497
4,247.1149,40.8317,0.029999999329447746,217,14.814902305603027,14.988838641010085,1.7714285850524902,2.4220034873237517,0.5730670271152717,0.7835316364742502,1257.8946533203125,1168.0954840010763,0.6662146126462111,0.13717764526935927,0.7127649640489309,0.10676959500890078,0.7239543726235741,0.11644117577857474,0.7349589790337284,0.17046798986806078,-0.16206362586857162,0.6081805539459634,-0.20916745005573653,0.6577714294846447,-0.04053463436819793,0.5725590860156758,-0.0837380376210591,0.7608267952524032,0.3337853873537887,0.08687352226888312,0.2872350359510692,0.05875883371026688,0.27604562737642585,0.06186024480056063,0.26504102096627163,0.08741289965835737,0.06530953926001877,0.14724237530453757,0.07975607601915143,0.147470075113742,0.015455958272747896,0.1178584149123567,0.030197624109547815,0.1433539953919887,0.5984065095778944,0.1273364010461003,0.5415071435241385,0.08828774074098888,0.5992395437262357,0.10203404229649679,0.6121239744758432,0.14996350993984547,0.1241008780182631,0.33879739838240225,-0.0020786335959558414,0.40715936637659506,-0.14405712763900896,0.33867276160297227,-0.18206031387548774,0.45414272085766316,0.6041701983387013,0.12817864264600426,0.6012699598468576,0.0948183883511738,0.5919608908202064,0.10118142811310202,0.6342297174111212,0.15369032513962824,0.007273689463502227,0.39986681856283085,0.029921905140507375,0.400279680045276,0.022814158783366387,0.33988170238470333,-0.09011053968348208,0.4951635122563208,0.3958298016612985,0.09677903153496335,0.39873004015314223,0.07216588897352642,0.4080391091797936,0.07900350387430517,0.36577028258887884,0.1066988448427872,-0.004823521355669285,0.20078123391052285,-0.020625192825793216,0.2110638509044983,-0.015725817652840098,0.18077107185270197,0.051968169670135754,0.20328816923186652,0.5033632545817934,0.11326181472284967,0.5132188785286208,0.08515844537149803,0.5536313584127104,0.09666570658357077,0.5251986511622607,0.1351113053821023,-0.020246520483450683,0.29112696268019295,-0.11261567042918443,0.33448075821220147,-0.09053610876512865,0.2892749031632176,-0.025231125949757863,0.33644716891940374
5,247.1633,39.4674,0.029999999329447746,277,14.9649019241333,15.138926939889993,2.0,2.7177167877362454,0.6470111436516279,0.8791965384498562,1411.3817138671875,1310.7135159645927,0.8291065158017947,0.14043964691573058,0.6710809468631022,0.09634224896922063,0.6038053711227827,0.09796190267217976,0.5636174636174637,0.13535831262477854,0.48043908503202915,0.5365658904452996,0.5686627941360457,0.45448430609639273,0.16980436087933068,0.34932786816655803,0.24625981629896196,0.3883163015486604,0.17089348419820524,0.05101366217110469,0.3289190531368979,0.060148438815549855,0.39619462887721735,0.07403893544331719,0.4363825363825364,0.1141553296467561,-0.23547914700509187,0.1194045780617816,-0.3731353768186298,0.15577955547419628,-0.11141930654777016,0.15857402765730966,-0.1906674121768798,0.23216980539749438,0.6289504486929379,0.11543226519596816,0.5590961761297798,0.08493961648824426,0.4941036567238133,0.08553272167355039,0.4116424116424117,0.1099132016640773,0.15843426339554653,0.3264793287892373,0.2665502405015547,0.28754030899804545,0.12847003199326307,0.23926379125725475,0.25061929582482,0.2406933265027873,0.6649759396540512,0.11999744877507953,0.5577718920708492,0.08480292375970234,0.4987612724209692,0.08606874822718574,0.45925155925155925,0.11803691666364712,0.24241798669291537,0.3355047309502048,0.3316077910338139,0.3000675643929783,0.11772956957037155,0.24190462759607287,0.18219254166120133,0.2717053512317142,0.3350240603459487,0.07626892196316491,0.4422281079291509,0.07265587376817544,0.5012387275790309,0.08635352739542863,0.5407484407484408,0.13161062792008799,-0.1922005197952588,0.19050498321738746,-0.33325495868250193,0.238093875623279,-0.11831435781580346,0.22719199961804226,-0.21452367626110647,0.333067974145607,0.6126922998557681,0.11336057311922093,0.49540729787104787,0.07830536695853565,0.43020356587364983,0.0780852174323061,0.3711176894201664,0.10285387219909574,0.23243499458053452,0.27541710602078084,0.32027005269333103,0.24553461555516137,0.11443338022529527,0.19471054312785616,0.19763572032465926,0.20808053967475068
6,167.6936,28.5374,0.032999999821186066,167,14.754902839660645,14.927840689026137,1.6857142448425293,2.3045122256737995,0.4975147606695648,0.6801442623443363,1201.785400390625,1116.2906247336416,0.7471688823239783,0.17926968911292826,0.7333690030319244,0.15057105911116622,0.5708938463841892,0.11587650121157302,0.5408927086221236,0.15200878338219173,0.05175647036156916,0.8785304723236264,0.4107958705658937,0.509670522600023,0.3786362774773983,0.45442719430208,0.419240334502507,0.4862650774425196,0.2528311176760216,0.08830627200132224,0.26663099696807563,0.077609535451744,0.42910615361581067,0.0958206004340862,0.4591072913778764,0.13627858854485567,-0.018817101943226364,0.16031878862405188,-0.30877025046993206,0.23405824633827985,-0.28459784192242915,0.22120989098971558,-0.35584930493908334,0.3034887975993237,0.5812407680945346,0.15042051392907763,0.5550205100766898,0.1240672891229308,0.55232819284324,0.11330123707883524,0.4915442195730524,0.14256938689252902,0.05892464397036299,0.43849588655082583,0.0645843110713702,0.42097730100467307,0.0060140424087664485,0.3753169759466219,0.12484131943654324,0.3733465579019406,0.674544559330379,0.16675686033429368,0.5407526306402711,0.1218990989223392,0.44752208414433287,0.09848364345262439,0.4627113945106736,0.13698131703264887,0.2913286773458001,0.4563793444209986,0.4109168324573447,0.35811369032394635,0.16874981573072398,0.285242197265971,0.14525012317825498,0.343284395754287,0.32545544066962084,0.10305245939387306,0.45924736935972893,0.10932576201674572,0.5524779158556671,0.11332205726731391,0.5372886054893263,0.15132421815617375,-0.24741798950047367,0.2823012247951746,-0.5072877590390107,0.3655786643432199,-0.2083261358468956,0.3557836940500955,-0.16866071822615808,0.4072109976063361,0.5215867485056622,0.13977891502770817,0.4869932664055645,0.11364509458795138,0.4757565668974396,0.1025283647140049,0.4801979683138342,0.14037733052632065,0.06743280318703589,0.3514789454284999,0.08742156546814887,0.331108650005469,0.021434125443640227,0.2919931281887688,0.013072857891084592,0.3474826263796123
7,351.1194,14.6251,0.041999999433755875,106,14.664902687072754,14.835094504183962,1.571428656578064,2.127630582418425,0.36826592735879554,0.4986124388818472,1122.9947509765625,1044.1083602597816,0.8260730301089046,0.21981222165675712,0.675894538606403,0.1460547029120432,0.6061394380853279,0.15914250749848446,0.4868316041500399,0.24035032230524242,0.46336303886012997,0.8406241307176839,0.5584047078854883,0.7250121131612761,0.17710608084743257,0.5530800998921532,0.3684227945160544,0.5745840166678012,0.1739269698910955,0.08087001452194538,0.32410546139359697,0.08989948254640628,0.3938605619146722,0.11950586283193254,0.51316839584996,0.2489419105380469,-0.22219219556374556,0.18132959191949297,-0.3628432307891111,0.24857544159674574,-0.11508094695408295,0.24775750360162305,-0.38835386372757835,0.5788059231099731,0.7620115310698272,0.20738086767311914,0.6730696798493409,0.1456262821637463,0.553069719042664,0.14948365858162665,0.41260973663208295,0.21567770988470156,0.27205139975851533,0.7845181489211098,0.46750426393039324,0.5929800657537876,0.26849816608897903,0.47550268702566134,0.4434188978956849,0.47201069823529657,0.7882767456758489,0.21249086512491627,0.6007532956685498,0.13457457500990927,0.5325182101977108,0.1457063084763951,0.34557063048683156,0.1926398294612949,0.4696931695937538,0.6495771437238773,0.5470983919743813,0.5769176830438291,0.1459630876738482,0.426715513772806,0.38993156033255244,0.3769758158604678,0.2117232543241512,0.09065035808455388,0.39924670433145,0.10257004527950232,0.46748178980228927,0.13359094127803844,0.6544293695131683,0.29395438826247444,-0.3121471848083876,0.23400887314743724,-0.4802812947620727,0.326234676778987,-0.1281366236198858,0.3179105665005002,-0.7384385207221548,1.0,0.6338521637283794,0.1821310153043819,0.5641564696873822,0.12891178366988343,0.5328276634391259,0.14576335262290374,0.41841823173184345,0.21763657491046273,0.1599098970013539,0.5141451100536316,0.21624675175108457,0.5038783276641735,0.06706049095048257,0.4170520785292788,0.25058941993577344,0.4449295876455812
8,239.5372,27.3133,0.09000000357627869,183,15.254901885986328,15.411329095121902,2.442857265472412,3.1653055595608754,0.28232277514615234,0.3658166554840595,1778.5684814453125,1661.893369756073,0.8869356032568467,0.12443768231038514,0.7175162689804773,0.08174963952825828,0.6052949292859606,0.06472794696288893,0.5413372226913334,0.08003142860796095,0.599748996747217,0.5549110309174771,0.7135471390356991,0.37413776010654937,0.2843169445264616,0.2682606864193878,0.3841145499596112,0.2582751628017828,0.11306439674315322,0.03412325066530822,0.2824837310195228,0.04432433114101283,0.39470507071403926,0.04872013013580152,0.45866277730866667,0.07166415574784979,-0.2361191538097086,0.07931316775149055,-0.46529495018754724,0.10516338056164785,-0.18539943796803146,0.10983443942344157,-0.32545156494734506,0.1615113146555918,0.7921909696521094,0.1146131413034008,0.6991323210412148,0.08026252732963647,0.6682907899275612,0.06933451974138322,0.625163122745068,0.08831265604483558,0.30930091571465346,0.4723255544014842,0.37352046902011216,0.41130504854627925,0.0929776146611016,0.32033683895784604,0.19733703588038182,0.3217460527316088,0.8109733530717984,0.11656996121619853,0.6238069414316703,0.07411597708311254,0.5555363918592617,0.06104178744225875,0.5179243110462886,0.0776847902691468,0.4975275523488486,0.38005407615917597,0.574708382270193,0.3063947276870453,0.15360211347335062,0.21705664341929654,0.2196390168838165,0.22551710989032353,0.18902664692820131,0.04560207786786808,0.37619305856832974,0.05298642387886783,0.4444636081407382,0.05261411905614282,0.4820756889537116,0.0740577643677052,-0.3000390011861226,0.11492785672816581,-0.45980239090664055,0.13268121564831387,-0.12289122832065333,0.134915985399961,-0.20443649415004744,0.17823277166465593,0.7083233350706883,0.10581034753931115,0.5847087117603146,0.07088658344139594,0.5216175406560797,0.05850052235179391,0.5010215735186766,0.07598003181166921,0.2976576364853326,0.310858069169601,0.39028561931527994,0.25720512341003243,0.13188437383503057,0.1927997444043759,0.16771694686637992,0.2098112010198197
9,241.5673,18.1483,0.03799999877810478,143,14.634902000427246,14.805763776646277,1.54285728931427,2.0882845757704884,0.39776457242354135,0.5383813998714762,1096.8115234375,1018.9044815412407,0.7873920899417788,0.1680920461268682,0.7802907915993538,0.15790908966581013,0.6774672273064556,0.096796280006868,0.6845969033635878,0.12406994112885003,0.03232135054383148,1.0,0.34081765309402734,0.6100330643459307,0.31880036076394735,0.5821691553564369,0.30340186655199264,0.6477979332038839,0.21260791005822127,0.07194350943877241,0.2197092084006462,0.06935626327471558,0.3225327726935444,0.05930313380467145,0.3154030966364122,0.07441551889088902,-0.009100835763894474,0.12807118778210927,-0.16225856868733532,0.1383536246414889,-0.1517764404659319,0.13535128736182256,-0.13978136296789995,0.14936580563527938,0.5976711503714114,0.13845752558269506,0.5806856937713157,0.1283591225665843,0.6162915326902465,0.0906234202180954,0.6066470902295782,0.1140589625184157,0.04050769636949181,0.45043663272531226,-0.048527420959422245,0.431412933263004,-0.09279398802056538,0.41007995819103604,-0.06600026544462242,0.436957209519093,0.5524994980927526,0.13122706048276517,0.5641716029438162,0.12585811553448162,0.5846318740209415,0.0873962780449253,0.6037106246663106,0.11367854970938049,-0.026781423445335854,0.4172686999280657,-0.07735879071715043,0.37993082205399087,-0.04925816353601691,0.3690389336067031,-0.09977310567360338,0.42891799961232907,0.44750050190724755,0.11403754150133212,0.4358283970561838,0.10598452176790958,0.4153681259790584,0.06962076443176307,0.3962893753336893,0.08593993892950809,0.020688926543199513,0.27597756999535283,0.054961724387675354,0.22863054851568798,0.034996844999922984,0.21693897187647607,0.0654933342350053,0.2262098105866963,0.6019742093085725,0.139142058919388,0.5112901256648716,0.11777172590418393,0.49587222739838405,0.07820232068236496,0.4847072823351575,0.0980079493409352,0.18555811618718196,0.37567915759711645,0.21046644854068552,0.31828985980293445,0.03058331459685618,0.28046721028026783,0.05158784981511076,0.29750340900120875
10,223.2712,16.724,0.04500000178813934,106,14.37490177154541,14.540970333947133,1.2714285850524902,1.6928023827999323,0.27907195269288665,0.3715613166955407,899.2819213867188,834.3119339941352,0.8144590495449948,0.19327695037726147,0.7594392945964278,0.1738101763888981,0.6589940323955671,0.17625989671460346,0.5611842105263157,0.2400811050131599,0.22871463922698498,1.0,0.45590116279069703,0.8024597130191026,0.29455573140402413,0.7417140951695762,0.45179569383293894,0.719247302513971,0.18554095045500507,0.07456757180894728,0.24056070540357222,0.08214154507232048,0.3410059676044332,0.11399523451955772,0.4388157894736842,0.20380831553383866,-0.07244786428624962,0.1462907203380721,-0.23591263275068464,0.21069525054601665,-0.15242211198138417,0.2148380839623656,-0.3532798684484997,0.41204689631328417,0.7664307381193124,0.1849935624769216,0.6959077549174768,0.16334975041667057,0.6223358908780906,0.16938430643357347,0.6125,0.25490660822425715,0.23191312617228163,0.82107174862869,0.3815423381804814,0.6858423612480565,0.19480766708397307,0.6291820142773383,0.21524581914187554,0.794029631776128,0.6557128412537917,0.16566135308292593,0.5998191272891702,0.14729470029951888,0.4413185564080706,0.13444555195983746,0.2835526315789474,0.15473973381796355,0.13967112817261068,0.5563152274435987,0.38375050273249883,0.39289317972099835,0.28370473495960813,0.36343141607392326,0.44143716572960395,0.3130588189039264,0.3442871587462083,0.10816288999573384,0.4001808727108298,0.11255421256287185,0.5586814435919297,0.1573081280942204,0.7164473684210526,0.284436666313239,-0.0931842807634832,0.2608342923681817,-0.48580392039413656,0.4659529556377402,-0.3591522916488029,0.4566089089920305,-1.1153714001845443,1.0,0.6330026956193124,0.16164716104297003,0.5480390842753787,0.1384963249760039,0.4328702825177609,0.13276166132333303,0.3454379539473685,0.17486183649993325,0.18798884679599562,0.4744884227396567,0.35288648598778305,0.3779741389642868,0.20307312102936062,0.3416084248929369,0.3095216588707003,0.35067269066805756
11,10.4693,-9.3997,0.0560000017285347,156,15.11490249633789,15.281540679227374,2.2142856121063232,2.957436412692569,0.3955778673545872,0.5283403209497024,1589.443603515625,1480.6726552656237,0.9203539823008849,0.15166117348705813,0.7888446215139442,0.14704779127824222,0.5731571109456441,0.12955521022025718,0.3059746529873265,0.15529190207351182,0.6228084822173986,1.0,0.8134067130049515,0.5285082123313929,0.505308899595686,0.4840741978045246,0.6957526416074831,0.3452447838431281,0.07964601769911504,0.03345253358649359,0.21115537848605576,0.06260045024251483,0.42684288905435597,0.10647657996415982,0.6940253470126735,0.26637063581410353,-0.16671136140162685,0.09094467901357071,-0.605762128262538,0.22490355108932744,-0.37631481220295837,0.2265559397208762,-1.578137155519932,1.0,0.6318323789692868,0.11583639420406716,0.6662580447441004,0.13042739597443104,0.5949367088607594,0.13290432144910647,0.5745322872661436,0.23365319922471087,-0.10315054859799533,0.5242320047498267,0.09108618558042687,0.43626506393560127,0.17607454796199806,0.46332639638358253,0.21558805693755248,0.6399810863197537,0.8129880270692347,0.13849875250611665,0.7254060680355501,0.1384881819059219,0.577252419955324,0.13018635702524115,0.39710319855159926,0.1829804344941135,0.31895081732914377,0.7311828107265244,0.5576273365988237,0.4813063970850115,0.35045416005591146,0.46238311215532035,0.5445423971320386,0.4149600196154714,0.18701197293076524,0.053748774241319394,0.2745939319644499,0.07323317213972107,0.42274758004467616,0.10581238001419238,0.6028968014484006,0.2414976996731485,-0.12073507914107018,0.12581913166953065,-0.40837526005028363,0.2187999311047629,-0.2566531433366577,0.227833680699685,-0.826744460083444,0.8103368752172967,0.593026919125065,0.11088047531746298,0.5349857786985902,0.11217595018618506,0.4184738466440805,0.10511793407904196,0.240575163032589,0.13420714410619988,0.12481583953290339,0.34052204909771566,0.3001637526939401,0.26828073259070523,0.20035544640964634,0.26682715067274343,0.38767577953028576,0.24029812636374454
12,14.206,-0.746,0.04399999976158142,95,14.694901466369629,14.864857661069076,1.6142857074737549,2.1726236197261137,0.36195781990951564,0.4871492730432725,1149.4781494140625,1069.2592787651186,0.9441277080957808,0.20459403272038756,0.8265689590379556,0.1684302691631712,0.7374706760503307,0.16530690620366637,0.5090765588003157,0.24624014083110973,0.6778414544807646,1.0,0.7871769482218653,1.0,0.33938411773271593,0.9239919638190346,0.6467248731528774,0.6888580997209984,0.05587229190421893,0.0366791326128095,0.17343104096204437,0.061837901889021114,0.26252932394966944,0.08407551103950008,0.49092344119968434,0.24035115857722344,-0.14222497442276583,0.08763171999974288,-0.28022406687713053,0.1284192813373427,-0.12081603497078483,0.1421898445066772,-0.6236633660482014,0.5695304718914131,0.5671607753705815,0.14237215676802029,0.5259301014656145,0.12279873490997371,0.49328214971209217,0.1253367740932028,0.33228097868981854,0.1869228111287691,0.08697171879597092,0.39723540203613633,0.1457983483639127,0.3760670634722786,0.06443023811964062,0.3466489451546332,0.2900158848190703,0.34464652296183057,0.8773090079817559,0.1938024987165723,0.6967305524239008,0.14903951459534479,0.6485391341437405,0.15100022755531287,0.4727703235990529,0.2344251909638491,0.5954389965792473,0.857625662920282,0.6509113704044016,0.7528995921979962,0.13711745164785888,0.6065327991348827,0.424786841199225,0.5597189497260049,0.122690992018244,0.056046903389299275,0.30326944757609925,0.0861775197900105,0.35146086585625935,0.1006468291652765,0.5272296764009472,0.2520947296945548,-0.2591797574107081,0.1509885745016396,-0.35274644473083,0.18587409814010666,-0.07430764890354184,0.20463109499189183,-0.4737188813373663,0.6175489098688274,0.5839648095475485,0.14523834676781877,0.4735131566164976,0.11450002774201432,0.43152609027959044,0.11477915887422148,0.3612433880031571,0.19700602039545087,0.20978995832303432,0.35423074839332824,0.2681542928556412,0.33010943335479725,0.07385926709909613,0.2855829929534381,0.17576298468734355,0.3608245951496818
