Yang,RA,DEC,redshift,N200,logM200c,logM200m,R200c,R200m,thetaR200,thetaR200m,vcirc_c,vcirc_m,fo_quenching,fo_quenching_err,fi_quenching,fi_quenching_err,fn_quenching,fn_quenching_err,ff_quenching,ff_quenching_err,qf1_quenching,qf1_quenching_err,qf2_quenching,qf2_quenching_err,qf3_quenching,qf3_quenching_err,qf4_quenching,qf4_quenching_err,fo_sf,fo_sf_err,fi_sf,fi_sf_err,fn_sf,fn_sf_err,ff_sf,ff_sf_err,qf1_sf,qf1_sf_err,qf2_sf,qf2_sf_err,qf3_sf,qf3_sf_err,qf4_sf,qf4_sf_err,fo_bt,fo_bt_err,fi_bt,fi_bt_err,fn_bt,fn_bt_err,ff_bt,ff_bt_err,qf1_bt,qf1_bt_err,qf2_bt,qf2_bt_err,qf3_bt,qf3_bt_err,qf4_bt,qf4_bt_err,fo_elliptical,fo_elliptical_err,fi_elliptical,fi_elliptical_err,fn_elliptical,fn_elliptical_err,ff_elliptical,ff_elliptical_err,qf1_elliptical,qf1_elliptical_err,qf2_elliptical,qf2_elliptical_err,qf3_elliptical,qf3_elliptical_err,qf4_elliptical,qf4_elliptical_err,fo_spiral,fo_spiral_err,fi_spiral,fi_spiral_err,fn_spiral,fn_spiral_err,ff_spiral,ff_spiral_err,qf1_spiral,qf1_spiral_err,qf2_spiral,qf2_spiral_err,qf3_spiral,qf3_spiral_err,qf4_spiral,qf4_spiral_err,fo_bulge,fo_bulge_err,fi_bulge,fi_bulge_err,fn_bulge,fn_bulge_err,ff_bulge,ff_bulge_err,qf1_bulge,qf1_bulge_err,qf2_bulge,qf2_bulge_err,qf3_bulge,qf3_bulge_err,qf4_bulge,qf4_bulge_err
42,244.4189,35.0411,0.03099999949336052,107,14.754902839660645,14.928319361110553,1.7000001668930054,2.3098311303527215,0.5328458664156668,0.7239905357324383,1201.44873046875,1115.619277418182,0.6242863755593272,0.12508413048011063,0.40603806606869386,0.07902441713715808,0.2985733695652174,0.06625661491508594,0.20580474934036935,0.07386793244693497,0.36744494389748983,0.2538515493642024,0.46435791266182047,0.2065128727335952,0.15320874891343084,0.1477325719275758,0.25212102006656145,0.13820802745669744,0.3757136244406727,0.08930411543446563,0.5939619339313059,0.10176481964684686,0.7014266304347827,0.11624337343903504,0.7941952506596305,0.17700611116546533,-0.5375070165310798,0.35963391094838615,-1.0908977129086008,0.6491730007606038,-0.35992726564987004,0.5360817192701376,-0.97292855179532,1.0,0.3908347477241166,0.09158267668178421,0.33646904397287236,0.07013444985235685,0.3605072463768116,0.07452086599517518,0.3564204045734389,0.10310226291429378,0.0819339373052876,0.17406221128741312,0.04742430805584237,0.18471486305467116,-0.037589483645819974,0.16008328685185536,-0.031000610868252995,0.19381636236525857,0.5389600370313223,0.11312821571069061,0.3739881863924742,0.07497212619094595,0.28113677536231885,0.06385972455592522,0.20228671943711518,0.07312695034350823,0.26352833453439617,0.2190797345124483,0.35865412617115117,0.18350006579770262,0.12916422463668803,0.13747779269768373,0.2152420815085372,0.1327622071809371,0.46103996296867766,0.1019481423395432,0.6260118136075256,0.1055194456702339,0.7188632246376813,0.1182808018605537,0.7977132805628847,0.17757155225170826,-0.44111513850258754,0.4115895274452501,-0.9170741228597022,0.6762955240144393,-0.33027130979393293,0.5806803265740744,-0.8488024692532317,1.0,0.3840441259545332,0.09056168901639075,0.27703264886656526,0.06220794599941957,0.21920050382297665,0.0550083731308335,0.18795935300397976,0.07006845010811573,0.14801702583138823,0.15250259625842963,0.21112157850852797,0.13651863523345076,0.07406785650701402,0.10648129783110381,0.10969068628780358,0.1157740524841539
44,229.6038,4.5283,0.03700000047683716,61,14.53490161895752,14.704933020029383,1.4285714626312256,1.934630476388471,0.3778115848478523,0.5116480644654987,1015.6348876953125,942.5706220822551,0.6453537936913897,0.17370764820176235,0.45442160019816685,0.09047534832603057,0.42396743844665374,0.06346860082832051,0.3835448675128034,0.07686315039927348,0.34996288995783903,0.363651324867052,0.38432958485495855,0.3238379558769423,0.052868819896898754,0.19194770830279406,0.11497468177351172,0.19311299749543434,0.35464620630861043,0.1168425304600514,0.545578399801833,0.10219501858642983,0.5760325615533463,0.07783030887959763,0.6164551324871967,0.10532853287920303,-0.4201653121461648,0.3544245838706066,-0.5221777315160302,0.3447329652172326,-0.0718313695577478,0.30327633693826594,-0.1847938499216074,0.385986499067307,0.4742824666098324,0.14096108729402684,0.3838246222442407,0.08110778926071303,0.3683192099819844,0.0579893899986267,0.32988198619461145,0.0698874702802671,0.1468053538508116,0.26464098983802303,0.16774810680062935,0.24178854439040626,0.024546277973427136,0.15785811910077396,0.08049721830831862,0.1599895076099737,0.5811310031258882,0.16158881927975546,0.4370819915779044,0.08820188212984269,0.3749249349436178,0.05864814761804391,0.34947673124025835,0.07246116324223527,0.25589696792924554,0.3294835713519082,0.32989008794275043,0.27674768691517837,0.09943934754249076,0.16970929352376224,0.134668911236135,0.17611392734246886,0.418868996874112,0.12995727979880098,0.5629180084220956,0.10438697015549898,0.6250750650563821,0.08232759808938324,0.6505232687597419,0.10933412027597733,-0.3295697702574156,0.3894076540993722,-0.5499929424893543,0.42772592488128053,-0.1657853368531859,0.3564557665822367,-0.25067551715601755,0.4395961469353492,0.36305708414293836,0.11858638556723222,0.32370426377395345,0.07284928847805022,0.2962424311855675,0.05061851389730012,0.25071425399596975,0.05908565156517263,0.05818877491167789,0.2058859485670405,0.09493987122572409,0.18334063597176498,0.039021722543814134,0.12608148121220805,0.09741278299666346,0.12541916118783636
45,184.4023,3.639,0.07699999958276749,100,15.194901466369629,15.35542642629907,2.3428571224212646,3.0689669666143655,0.3118356402756465,0.4084812811930921,1695.2607421875,1582.5722607129749,0.8269140441521842,0.13318993652699562,0.700007907013521,0.09700255691161012,0.6245306633291614,0.1126853469906878,0.5233257308729007,0.1285653081615,0.4230316068509945,0.5660237383552712,0.5390144042586505,0.4920091213716722,0.2010210590126777,0.4005692501061541,0.3706559963141417,0.35235070463829526,0.1730859558478159,0.04882901839482562,0.299992092986479,0.05553048867202336,0.37546933667083854,0.08039689914029259,0.4766742691270993,0.12080768706239577,-0.18129243379562548,0.10660945382868309,-0.32405675606732487,0.1562850774320971,-0.12085434409579815,0.15722554755892407,-0.33761415829089214,0.265750935805389,0.7719586660403945,0.12673774850971195,0.6669565904957698,0.09375990699831245,0.6075093867334167,0.11055537490664688,0.5450964130209414,0.1321465460513838,0.3152804485785539,0.4816100065732027,0.4189890757853165,0.44445335361312566,0.15146146621849535,0.3717896808816765,0.267881329061576,0.36458631674432773,0.7747768905589479,0.12706981055037372,0.6520914050763027,0.09229485935921454,0.5655819774718397,0.10527185940648504,0.49118805722579306,0.12323426216923619,0.35263712156795785,0.46100657486950936,0.4815521047438763,0.397366584230369,0.19913867086132506,0.3258673359431337,0.3162334338561565,0.3121386201676329,0.22522310944105214,0.05692410731843479,0.3479085949236973,0.0608932335953207,0.4344180225281602,0.08831172926772514,0.5088119427742068,0.12616461489444375,-0.18814154661076915,0.12903147150011812,-0.3698754935972546,0.1945403549689297,-0.15295647854827585,0.19116162948286117,-0.32757992683959786,0.2973610556992564,0.5704248439707786,0.10256282263096624,0.5056708258998617,0.07758990225677016,0.4632532068131789,0.09210762092639234,0.4298826623773999,0.11289287298944825,0.13099372131696088,0.26097247997598527,0.19966889139903515,0.25910272657923955,0.07902724268707244,0.2247844915820748,0.13293432513120862,0.24171337357917624
46,127.1567,30.4313,0.05000000074505806,83,14.844901084899902,15.014114332777464,1.8000000715255737,2.4224115010807123,0.3576570773054061,0.481329235591733,1290.8375244140625,1202.484927116387,0.6852559205500383,0.1485113017393344,0.4175491679273827,0.10579792392310096,0.30565293602103427,0.09350941280961803,0.2831168831168831,0.12540359189376943,0.45962120385344235,0.32400177187620405,0.5467049609941226,0.2632580530099564,0.16115317211125732,0.20451017862887158,0.18752329584073316,0.2312058971033944,0.3147440794499618,0.08889955082938819,0.5824508320726173,0.132022824045678,0.6943470639789658,0.16055234939609442,0.7168831168831169,0.23082802715867828,-0.6411382734912148,0.4317378378283869,-1.2419412339715947,0.8866155631880758,-0.36608917736241925,0.7067274714431856,-0.474829629835251,1.0,0.5630252100840337,0.12964240735126928,0.5310136157337367,0.12399284509648907,0.49167397020157766,0.12676598582205578,0.4601731601731601,0.17055199979661192,0.06825698021143971,0.382934838268673,0.14036511156186618,0.35841269090060845,0.07739057853826467,0.349372800704907,0.13122810933835763,0.39280209023931545,0.6434300993124522,0.1421106024175752,0.3802950075642965,0.09963238772294966,0.28724802804557414,0.0900091817722623,0.19999999999999998,0.10192942872704544,0.42461347731591315,0.28826403112180266,0.4997279352173476,0.24430267224589847,0.13054608500567136,0.18910161818645516,0.22536875945537066,0.1804677972224967,0.3565699006875478,0.09611553769234221,0.6197049924357035,0.137773194690936,0.7127519719544261,0.16354739390590772,0.7999999999999999,0.2496751074181341,-0.6919236027669059,0.507896912203085,-1.239980910192245,0.9667273072217627,-0.32392556409111356,0.7669622231459239,-0.9014750378214816,1.0,0.4636529414462281,0.11384546576614485,0.294373859079444,0.0848855471589653,0.23429292232547108,0.07960051339243128,0.20187996220900437,0.1024875531026075,0.2398991088197831,0.20331010699451074,0.2995401581206863,0.18407194412540206,0.07846464856566326,0.15219491638574326,0.11588970642366093,0.16739976138243773
47,241.306,16.4602,0.04399999976158142,232,15.304902076721191,15.471677995199613,2.5714285373687744,3.461449033114817,0.5765699657760479,0.7761318457776841,1835.83642578125,1703.5562271467647,0.6077201269466381,0.08491871439639374,0.544936320669625,0.05511312756517393,0.514727076832664,0.033029570413580525,0.4592538557732389,0.04824875173452905,0.13796707829857854,0.2230913041299449,0.1916304118247855,0.18821503434190717,0.06225206970087632,0.13247306289041286,0.1584522900646987,0.13619472157588325,0.39227987305336187,0.0634903411647004,0.45506367933037484,0.04887693618976055,0.485272923167336,0.031757286366744596,0.5407461442267613,0.05379680855319868,-0.11521310636784747,0.14739778997486797,-0.18066477226377944,0.13836701974874385,-0.05868982844821682,0.11329829222991898,-0.1865688525404412,0.15976851756092753,0.4823234187024872,0.07264187331224499,0.4785149907998702,0.0505228135369206,0.45794562525361354,0.030565031260880948,0.43980130609976376,0.04690010235838615,0.007303043875524767,0.16967821601865823,0.04497296689152153,0.14541397957344818,0.03794705200171209,0.10895644436095234,0.06910705990864167,0.12319230266074833,0.4883755258690677,0.07324526959480697,0.4774687015189234,0.0504496882359998,0.45047364517889377,0.030236870399111784,0.3854383771015701,0.043069054245066185,0.020873054651173728,0.17021878476551636,0.0689719070935416,0.14424867729739313,0.04912422507709872,0.10706629659812945,0.14974954664971554,0.10844505018272997,0.511624474130932,0.07555165618204356,0.5225312984810765,0.053575490622495364,0.5495263548211063,0.03451763006882957,0.61456162289843,0.058708945918618,-0.02284301424459375,0.1939973475167691,-0.08413784268139056,0.18450380845128445,-0.05992593935059061,0.14155281200338393,-0.23876793252764714,0.20938939200870488,0.40264144125041695,0.0645622926851757,0.3638514987265469,0.04231287295478691,0.3690730641189752,0.02658990046224829,0.3427598156081979,0.03998419615034062,0.060976238168005896,0.12141114944165106,0.05320485657276137,0.11069073790733625,-0.008276022302228974,0.0792080590558578,0.03209128659390604,0.0885981228476544
48,14.0058,-10.0165,0.054999999701976776,72,14.654901504516602,14.82201354007962,1.557142972946167,2.080420679620804,0.282910664976389,0.37798277606878045,1116.4759521484375,1040.1060141591581,0.8153371529308064,0.18059886356093188,0.5867864869362622,0.1244796021037799,0.5277233018363344,0.11988994495270663,0.37648504711183944,0.14570541951626037,0.5531054981720563,0.5563577087939912,0.6089943717587366,0.4843271105535308,0.12506055312400718,0.3673164480338676,0.3372837152506019,0.3172967651998201,0.18466284706919345,0.06943123325862752,0.4132135130637377,0.09858027816177659,0.4722766981636655,0.11133975250676945,0.6235149528881606,0.20364215351602089,-0.3894954486560456,0.21565379999490994,-0.5450088144557073,0.27394352181438814,-0.11192074500861318,0.282782678168066,-0.5585917460407142,0.6726293111146985,0.5652269722344645,0.1396264986654112,0.5220502579464137,0.11499250799295942,0.47548582635050807,0.11183907902075511,0.48709545268332644,0.1722632178491305,0.09033735242231801,0.3790807279277306,0.1710938433933078,0.34301413396727704,0.08877630755317288,0.30641045928995303,0.068150702593607,0.4044622319642331,0.5828558836491847,0.14258341988800297,0.46779830254618077,0.10689598733021714,0.43501515421643794,0.10549641691222016,0.37894305612453916,0.14631074900664948,0.21619168381737047,0.3376474932097369,0.26167202631375097,0.3177142286215199,0.05802482770007181,0.2660461940791122,0.14307101353247176,0.2937017504173594,0.41714411635081533,0.11413472978120026,0.5322016974538193,0.11649170173447973,0.564984845783562,0.12555405454950397,0.621056943875461,0.20308644827987962,-0.24595553356383879,0.3539639774200993,-0.33985190630667045,0.4021946332949967,-0.07536093400882247,0.3943156292839693,-0.2344817908272728,0.6304867919611512,0.4583833755347135,0.12137186554203158,0.41113702188901985,0.09826000378681587,0.38429117129760204,0.09738704756212008,0.3453839777342073,0.137971792941601,0.0802331873490429,0.2655279117252496,0.12033643303972145,0.25345346781390826,0.04360153588831144,0.22479762653142663,0.10044521050252408,0.25961920274767564
49,176.8442,55.7178,0.050999999046325684,83,14.814902305603027,14.98381192804327,1.7714285850524902,2.3644694217807722,0.3454795294060948,0.4611395514472387,1261.6351318359375,1175.399600128215,0.6555690072639226,0.14798482935600063,0.29757343550446996,0.07402201582989354,0.47796996580264656,0.05917044144270462,0.52316178775152,0.07067565478007427,0.509655513977548,0.24160748750466626,0.3402084742774298,0.3077257510274208,-0.3455673399626231,0.18570930597950086,-0.4730920183248572,0.22579450127650708,0.3444309927360775,0.09666176258628055,0.70242656449553,0.13026643194759813,0.5220300341973534,0.06275250364374647,0.4768382122484799,0.06644018009904488,-1.2030494965135246,0.7579659835658651,-0.3715694586856245,0.24599867711561274,0.3774223135448267,0.3065468199042854,0.43120189113314045,0.2848286283694588,0.5086763518966909,0.12443803926032085,0.394919824038598,0.08841520299433217,0.569113346880111,0.06652704679433581,0.6164984642387011,0.07903736685563191,0.18800240427204057,0.2537721727685489,-0.14026193326207337,0.3281916083549279,-0.4042676225412016,0.26426950101616525,-0.5777777128329921,0.33136983125151004,0.6301452784503632,0.14396862062636737,0.29870867035617993,0.07419551265019277,0.44902611884819343,0.05678656638262013,0.48799598821538265,0.06746644415370907,0.47260902008088,0.2363000726429683,0.3287254909861454,0.28292634761749424,-0.2728213689145773,0.17189298512669157,-0.369698895911834,0.201831109124219,0.3698547215496369,0.10110838661913006,0.7012913296438201,0.13011771844868966,0.5509738811518065,0.06507878696377073,0.5120040117846174,0.0696613631950994,-1.1095647397813349,0.7334338872887338,-0.40335996504337474,0.2740911110142264,0.33476326249705957,0.3276136781822664,0.3878870368410869,0.3074714111855611,0.45493305757161406,0.11556587101114305,0.26277303728790524,0.06862003021051849,0.41816375806752254,0.054213580037882375,0.45285691981712717,0.06422006520422667,0.26065245847329654,0.1839161330799476,0.06319527188950638,0.21947103840279186,-0.267069511282954,0.15234921382745156,-0.34741165412471225,0.1765452893728055
50,214.3435,2.0353,0.05400000140070915,69,14.654901504516602,14.822242474756491,1.557142972946167,2.0827604476496475,0.28781608476872544,0.3849691352640775,1116.3157958984375,1039.7956693042615,0.7170842824601368,0.16747448152394512,0.5478887744593204,0.11170109658727989,0.5084835630965006,0.14260110770657833,0.4560509554140127,0.20565776909145686,0.3742342557375689,0.4547602782883732,0.4244023265585954,0.4641447614795529,0.08017068892155145,0.36926907874144344,0.16883533477884433,0.4349607287767796,0.28291571753986344,0.09092751577256852,0.4521112255406797,0.09827972796989015,0.49151643690349944,0.13941104832800919,0.5439490445859871,0.23128408168914782,-0.308813605768407,0.2505754270162222,-0.41024083078187434,0.34611710494121734,-0.07749554601697402,0.3361218803167619,-0.20137622332560431,0.5604169852992776,0.5621867881548976,0.1414407434020742,0.5584816830954833,0.11316097437949482,0.4814422057264051,0.13750819608514228,0.5222929936305731,0.22503826762427306,0.00839173578435166,0.41026668098158553,0.1557099002659887,0.38264758186938863,0.1485648817158297,0.3456739414697213,0.07575498994654525,0.5284920663511511,0.5883826879271072,0.1459067044189743,0.590554656466088,0.11755624580101123,0.5283669141039237,0.14631733081455206,0.6477707006369426,0.2607409201501597,-0.005304660495670836,0.45762630618024047,0.12725098305848703,0.43989906092673176,0.13185619122545458,0.40005845755482045,-0.16243976374003952,0.8208723546025206,0.41161731207289304,0.11504640017004077,0.40944534353391204,0.09214323304752012,0.47163308589607633,0.13564882976236578,0.35222929936305725,0.17417589526169294,0.0036778450820761895,0.24959244353547036,-0.11358730499801675,0.3378940349227966,-0.11769802518318298,0.31182889377523504,0.08832761981144742,0.3051186358408716,0.4305886394905058,0.11845581906091934,0.40901158839313667,0.09208024104512522,0.39061254845109494,0.12000250537575512,0.3961307552508917,0.1876862568423103,0.036510108613978354,0.2539353156623932,0.06560044998925066,0.2770039117986538,0.030192679378737017,0.2482864969077431,0.021330500359554857,0.3462595665293979
51,214.4332,8.196,0.05700000002980232,69,14.584901809692383,14.750937262846033,1.4857141971588135,1.9662400677338716,0.26106540193935895,0.3455020102830833,1058.37841796875,985.8181078813877,0.6533265358144277,0.16593397071373253,0.4944286650644525,0.1270571036855125,0.37814263724987174,0.11562559467306659,0.3126102292768959,0.1345079438664421,0.3142936708827295,0.4208560913500229,0.44251932203161676,0.33547528945578553,0.18699791106486624,0.2784371001391952,0.2645055884324428,0.27410785758102857,0.34667346418557227,0.10908933241684028,0.5055713349355472,0.1289589314125555,0.6218573627501284,0.1608536031665555,0.687389770723104,0.2261453703125135,-0.32137673637765574,0.35176163582764286,-0.7277251265974491,0.5999981743439903,-0.307518952795955,0.5606794530295328,-0.5816138397266275,0.933018712829385,0.5263828702523577,0.14311114381812096,0.4865632510377976,0.12571030620188223,0.48922524371472553,0.136714222487188,0.49999999999999983,0.18184823518166063,0.07755506261491144,0.3714822156332259,0.07274757822385253,0.3879750118098823,-0.0052116762705500695,0.36361740829973255,-0.02687349792440451,0.442247638762657,0.5814427733877134,0.15309854628285594,0.5123443303473889,0.1301115482165581,0.3778860954335557,0.11557560758304328,0.3306878306878307,0.13929183186440372,0.14169514954998444,0.41373950578939295,0.32720162089291,0.3142787820826056,0.21613121636871,0.28260809091627426,0.27140773466922136,0.2903285817307133,0.4185572266122865,0.12302452236180932,0.48765566965261076,0.12589758095524944,0.6221139045664443,0.16089950297444322,0.6693121693121692,0.22195329813852988,-0.13486719564842817,0.3451648465706958,-0.5386720506892785,0.5830017671506184,-0.3558168361806675,0.561467921678747,-0.5493292549705046,0.855205593704062,0.5267082427185827,0.14317062464771443,0.42922848116019224,0.11577229203637837,0.3310497106502822,0.10632192046962764,0.3033481356587301,0.13203203924763612,0.1707859596017248,0.3244397654468476,0.2924859069251602,0.27060720761830964,0.14676542049985355,0.2361297736993056,0.180693330406128,0.2543797797237827
52,176.3217,33.3532,0.03200000151991844,67,14.254902839660645,14.421866499064917,1.1571428775787354,1.5643775563607631,0.3517728426134075,0.47557268742135267,818.6520385742188,756.6741188634055,0.5849957853329587,0.16140850745609506,0.38215488215488225,0.11270827639849404,0.274689532820816,0.10175047464829097,0.2183098591549296,0.15301228937103145,0.32830380514380775,0.3242113237674551,0.42782541622342707,0.2698238098054691,0.1481646194243017,0.21037836397819645,0.20960354293687639,0.24655440455533628,0.4150042146670414,0.12845207203833728,0.6178451178451179,0.15504795098874163,0.7253104671791838,0.19235735272894738,0.7816901408450704,0.35014200782624827,-0.530781922853645,0.5691788080458038,-1.1296617287363457,1.0,-0.39122477012681467,0.9402331196697441,-0.750515911806234,1.0,0.37566732228153976,0.12050204374625753,0.3631553631553632,0.10911303979209619,0.34092253104671777,0.11626336238382523,0.2605633802816901,0.17003949453741543,0.019646799866556743,0.25528379568401277,0.052717309984821874,0.25423018433565686,0.03373326074088773,0.24199521525423232,0.1387434435053483,0.27508791972205726,0.42624332677718463,0.13069579150998165,0.3530543530543531,0.10718552806727574,0.329686575990538,0.11385142122357661,0.14348591549295775,0.12017960209757046,0.1131300196057745,0.26194070096439304,0.1440471685754031,0.25973646576166026,0.03486097134090104,0.23335075801748717,0.24467599698843284,0.1911194058397074,0.5737566732228153,0.15928272032516655,0.646945646945647,0.16007786427057788,0.6703134240094617,0.18194961217565095,0.8565140845070424,0.37413401286524495,-0.20730228388251665,0.6464951684200304,-0.29287437772236585,0.7510808655917219,-0.07087876415230594,0.7361137920657975,-1.460550583249971,1.0,0.309259235888199,0.10666210537404035,0.25478834395829725,0.08768650412342775,0.21536240744804844,0.08797332787728859,0.16078795495070422,0.12817813003676554,0.07309452487529729,0.18548740807391903,0.11966904126370105,0.1767201252877021,0.050247320399243275,0.15840313757988317,0.11201029532657791,0.1858454461369294
53,208.2782,5.1703,0.07900000363588333,70,14.834901809692383,14.997330183049108,1.7714285850524902,2.3271322052312864,0.23033414069755667,0.30259080230754853,1286.3651123046875,1203.3750477185563,0.9117023327549643,0.18330678467721145,0.6890742820471684,0.1366497455874224,0.5313573883161512,0.13219808003345765,0.46297709923664127,0.16078586196737055,0.716016842137096,0.7998448981172082,0.8115884790591721,0.5338350084628639,0.33653980623813745,0.41666307084211124,0.4210196296827158,0.41265023762580005,0.08829766724503565,0.043041787223590214,0.31092571795283175,0.08086652703072084,0.4686426116838488,0.12158288814354376,0.5370229007633587,0.17749491418714652,-0.32308280327396816,0.1382443662794158,-0.7157987313286638,0.292820769260592,-0.2968188590184379,0.28307359379331504,-0.48835500326758485,0.46101996790340444,0.7806053595527278,0.16369728393902053,0.6911599550778117,0.13694086261439214,0.6917955326460481,0.1585463768291168,0.6435114503816793,0.20091568844132068,0.28961724991800114,0.7028793571785807,0.28815230249303186,0.7541227751785352,-0.002062194534988628,0.6797405367380925,0.13366068769150616,0.6862053892953079,0.819548872180451,0.16955521906568408,0.6175196534574041,0.1265906433299629,0.5536941580756014,0.13592872528265654,0.5099236641221373,0.1714270769741532,0.5282081041529997,0.5801937685974533,0.5956783199577381,0.5196185953490821,0.1430084246860796,0.41845974706722816,0.21954944864361292,0.4415638459954063,0.18045112781954883,0.06408341715328536,0.3824803465425959,0.09210548083367819,0.44630584192439865,0.1177442917010791,0.49007633587786253,0.16694963169789223,-0.327162411093986,0.1881421056642072,-0.48014722609471716,0.26275756623127583,-0.11527211268334897,0.2710963723027166,-0.21100411082215464,0.38024963002779083,0.7080868894990361,0.15270038326425647,0.5523772665995026,0.11729188520907384,0.5333191354711769,0.13252669511155063,0.5151450922661068,0.17260017669305683,0.34785905916046683,0.4397086155239756,0.37449093655106397,0.4461119595223738,0.04083760997478952,0.37940127958087644,0.0767903423055175,0.4312682969494011
54,203.9791,59.2357,0.07100000232458115,108,15.014901161193848,15.178743744266924,2.0428571701049805,2.694785599333784,0.29286624729999994,0.38632744216234777,1475.214111328125,1378.0221077701735,0.8019914651493598,0.14337834797423502,0.6010073754272351,0.0930300446694824,0.47329405056072993,0.08140687579187306,0.45721024258760107,0.10594296672850138,0.5037288344297977,0.44417604062401544,0.6240624677556051,0.32755741609561595,0.2424755691528993,0.23767545884932786,0.2649223403277678,0.2648494511346253,0.19800853485064013,0.058089044799974364,0.39899262457276485,0.07085602867698351,0.5267059494392701,0.08742037376616407,0.5427897574123989,0.11877423545815187,-0.3344120187863787,0.15746580632354726,-0.6944887944380651,0.2561928201925278,-0.2698392779609172,0.2429261020001829,-0.3145098675519777,0.31333440782506,0.7305832147937411,0.1341076098516637,0.6255621514660911,0.09563650227573764,0.5715643413799658,0.09239521799214483,0.5266172506738545,0.11637660177667078,0.2804766231267868,0.44569563302740195,0.37116162068760955,0.388451529293017,0.12603481759676352,0.31156875572380693,0.20901670146004148,0.32232459845072525,0.7512091038406828,0.13679548332166994,0.5551358157942076,0.08811918013863748,0.4600836342900589,0.07990208399749472,0.41745283018867924,0.09984149127511394,0.44074864870616903,0.3760505273892261,0.5392047510318017,0.30407550307313436,0.17604982464119917,0.22184884918984285,0.2363465016062511,0.2321546701067212,0.2487908961593172,0.06647899282798482,0.4448641842057924,0.0760350604492751,0.5399163657099411,0.08889199665307194,0.5825471698113207,0.12462263471486187,-0.35319877130601274,0.1882573420815093,-0.63276640995903,0.27047040458234306,-0.2065976149115167,0.2573612763025074,-0.32981686947313,0.3633048767781584,0.6052105721432717,0.117555131543617,0.45072482590467794,0.07668932635775633,0.4012334132427856,0.0730978554104601,0.3902909315509434,0.09560929621854332,0.28125382963655304,0.25853335392021104,0.3406622270043167,0.23490059488625253,0.08265560195990014,0.17722785059590862,0.09911923158279874,0.2016235097981024
57,180.0944,56.2254,0.06400000303983688,69,14.774901390075684,14.940644886502048,1.7142858505249023,2.259465812575569,0.2704584205046496,0.3564700594996608,1225.7816162109375,1144.1052181435311,0.7748287671232877,0.1715653874629641,0.5799447295696804,0.13448741662290006,0.38164613998197666,0.08899322567786086,0.21815889029003785,0.09153175956996178,0.46394855932639817,0.539805460045734,0.6358537603854383,0.32568166551811256,0.3206878818253416,0.26485093726838077,0.4627357589496073,0.21501013814540298,0.2251712328767123,0.07684284109937148,0.4200552704303198,0.10851086910289946,0.6183538600180235,0.12259799909467782,0.7818411097099622,0.20956904827407852,-0.33603898374628166,0.23773523336047117,-1.0302282296366982,0.5032460056343749,-0.5195875676800202,0.4603154072721392,-1.6583593673338528,1.0,0.6815068493150686,0.15661487558928205,0.5380971180418476,0.12781729220328114,0.5235806548513067,0.10945928834173502,0.4155107187894073,0.1361698923140138,0.3104759395855288,0.4460038686086278,0.33148568812727824,0.40823137521121405,0.030469928096664968,0.3532903301889893,0.2097325018493746,0.32324211278211407,0.6834332191780822,0.1569258774434626,0.5499407816818003,0.12971282466942127,0.3634725142685491,0.0862754192731853,0.2244640605296343,0.09308502362412176,0.29661082822638785,0.46038157628226495,0.5026659682132306,0.2894691796824888,0.29294613601638186,0.24794145771954412,0.41967973963197985,0.2119393866834509,0.31656678082191786,0.09445015763481963,0.4500592183181998,0.11349980082920012,0.6365274857314508,0.12508301267097835,0.7755359394703658,0.2083526846123188,-0.24273965841929798,0.27313272047320714,-0.8802885840031693,0.5269943163650698,-0.5130188943956301,0.4970976744008261,-1.450017077941954,1.0,0.521705267411387,0.13035462910259624,0.40125344810326097,0.10535014417654598,0.3176606715567558,0.07928875757845318,0.17371231294749367,0.08017325346944311,0.20117329933099873,0.28215329001254136,0.2990368389290392,0.2262891694442228,0.12250909930286726,0.19376117342916108,0.27537761813617373,0.1624320947320078
